,/Users/pslive1/Documents/Walk_Projext/BDL004_Goose_EyeTracking_Walk/BDL004_Goose_EyeTracking_Walk.mov,FixationNum,ProductCode,FrameNumber,StartFix(ms),EndFix(ms),Duration(ms),TimeSinceFirstCodedFixation(ms),MovieTime(HH:MM:SS.SSSSS),PORX,PORY,PupilWidth,PupilHeight,ToCut,all_classes,fixation_classes
1780,BDL004_Goose_EyeTracking_Walk.mov,1782,fixation,29269,976911.6667,977011.6667,100.0,976843.3333,16:16.9,164.91,417.75,4,17,,bench_chair building building building car construction pavement plant_horizontal plant_vertical pole sky sky,pavement
1781,BDL004_Goose_EyeTracking_Walk.mov,1783,fixation,29282,977011.6667,977780.0,768.333333,977278.3333,16:17.3,147.77,409.32,228,217,,building building building building car pavement plant_vertical pole pole sky,pavement
1782,BDL004_Goose_EyeTracking_Walk.mov,1784,fixation,29297,977813.3333,977946.6667,133.333333,977778.3333,16:17.8,145.54,413.83,234,194,,building building building car pavement pavement plant_vertical pole sky sky,pole
1783,BDL004_Goose_EyeTracking_Walk.mov,1785,fixation,29318,978515.0,978648.3333,133.333333,978480.0,16:18.5,91.92,333.97,44,44,,building car pavement plant_horizontal plant_vertical plant_vertical pole sky sky,pavement
1784,BDL004_Goose_EyeTracking_Walk.mov,1786,fixation,29322,978681.6667,978781.6667,100.0,978613.3333,16:18.7,110.75,394.36,130,36,,building building car car pavement pavement plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical sky,pavement
1785,BDL004_Goose_EyeTracking_Walk.mov,1787,fixation,29331,978948.3333,979081.6667,133.333333,978913.3333,16:19.0,140.81,395.96,30,104,,building building car car pavement pavement person plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical sky sky,pavement
1786,BDL004_Goose_EyeTracking_Walk.mov,1788,fixation,29352,979381.6667,980083.3333,701.666667,979615.0,16:19.7,135.43,389.36,21,61,,building pavement person plant_vertical pole sky sky,pavement
1787,BDL004_Goose_EyeTracking_Walk.mov,1789,fixation,29381,980583.3333,980816.6667,233.333333,980581.6667,16:20.6,241.79,428.26,142,208,,building building building construction pavement sky,pavement
1788,BDL004_Goose_EyeTracking_Walk.mov,1790,fixation,29390,980816.6667,981185.0,368.333333,980883.3333,16:21.0,252.91,417.94,95,191,,building building pavement plant_vertical sky,pavement
1789,BDL004_Goose_EyeTracking_Walk.mov,1791,fixation,29397,981185.0,981285.0,100.0,981116.6667,16:21.2,246.4,394.33,257,292,,building building pavement plant_vertical plant_vertical plant_vertical pole sky,pavement
1790,BDL004_Goose_EyeTracking_Walk.mov,1792,fixation,29401,981318.3333,981418.3333,100.0,981250.0,16:21.3,240.58,415.56,56,194,,building building building pavement plant_vertical plant_vertical pole sky sky,pavement
1791,BDL004_Goose_EyeTracking_Walk.mov,1793,fixation,29424,981418.3333,982853.3333,1435.0,982016.6667,16:22.1,250.18,433.12,184,228,,building building building building car car car pavement plant_vertical pole sky sky,pavement
1792,BDL004_Goose_EyeTracking_Walk.mov,1794,fixation,29450,982886.6667,983086.6667,200.0,982885.0,16:23.0,288.87,407.44,176,253,,building building building building car car construction pavement plant_vertical plant_vertical pole sign sky sky sky,pavement
1793,BDL004_Goose_EyeTracking_Walk.mov,1795,fixation,29470,983086.6667,984221.6667,1135.0,983553.3333,16:23.6,237.43,419.91,163,249,,building building building car car car pavement person plant_vertical plant_vertical sky sky,pavement
1794,BDL004_Goose_EyeTracking_Walk.mov,1796,fixation,29490,984221.6667,984421.6667,200.0,984220.0,16:24.3,215.72,376.06,242,309,,bench_chair building building building car car construction pavement plant_vertical plant_vertical sky,pavement
1795,BDL004_Goose_EyeTracking_Walk.mov,1797,fixation,29499,984421.6667,984856.6667,435.0,984520.0,16:24.6,180.42,378.13,164,297,,building building car pavement plant_vertical plant_vertical plant_vertical plant_vertical pole sky,pavement
1796,BDL004_Goose_EyeTracking_Walk.mov,1798,fixation,29515,985056.6667,985256.6667,200.0,985055.0,16:25.1,177.84,424.38,197,243,,building building building car pavement plant_vertical plant_vertical plant_vertical sign sky,pavement
1797,BDL004_Goose_EyeTracking_Walk.mov,1799,fixation,29523,985356.6667,985490.0,133.333333,985321.6667,16:25.4,188.07,361.74,213,285,,building building building car car construction pavement plant_vertical plant_vertical plant_vertical sign sky,pavement
1798,BDL004_Goose_EyeTracking_Walk.mov,1800,fixation,29530,985523.3333,985790.0,266.666667,985555.0,16:25.6,143.96,353.16,168,288,,building building building car car construction pavement plant_vertical plant_vertical plant_vertical pole sign sky,pavement sign
1799,BDL004_Goose_EyeTracking_Walk.mov,1801,fixation,29541,985956.6667,986125.0,168.333333,985921.6667,16:26.0,152.5,349.9,210,303,,building building building car construction pavement plant_vertical plant_vertical plant_vertical plant_vertical sky,
1800,BDL004_Goose_EyeTracking_Walk.mov,1802,fixation,29547,986191.6667,986291.6667,100.0,986123.3333,16:26.2,217.77,344.78,182,326,,building building building car car construction pavement plant_vertical plant_vertical plant_vertical plant_vertical sign sky,pavement
1801,BDL004_Goose_EyeTracking_Walk.mov,1803,fixation,29579,987258.3333,987360.0,101.666667,987190.0,16:27.3,177.1,386.32,269,328,,building building building car car car construction pavement plant_vertical plant_vertical plant_vertical plant_vertical sign sky,sign
1802,BDL004_Goose_EyeTracking_Walk.mov,1804,fixation,29608,987360.0,989161.6667,1801.6666670000002,988158.3333,16:28.2,241.39,412.13,155,252,,building pavement plant_vertical sky sky,
1803,BDL004_Goose_EyeTracking_Walk.mov,1805,fixation,29648,989528.3333,989695.0,166.666667,989493.3333,16:29.6,284.18,366.28,224,316,,building building building building car car pavement person plant_vertical plant_vertical plant_vertical plant_vertical sky sky,pavement
1804,BDL004_Goose_EyeTracking_Walk.mov,1806,fixation,29654,989695.0,989896.6667,201.666667,989693.3333,16:29.8,282.43,386.06,209,330,,building building building car car pavement person plant_vertical plant_vertical plant_vertical sky,pavement
1805,BDL004_Goose_EyeTracking_Walk.mov,1807,fixation,29662,989996.6667,990130.0,133.333333,989961.6667,16:30.0,227.17,419.8,187,263,,building building building car car car pavement plant_horizontal plant_vertical plant_vertical plant_vertical sky sky,pavement
1806,BDL004_Goose_EyeTracking_Walk.mov,1808,fixation,29667,990130.0,990330.0,200.0,990128.3333,16:30.2,223.56,394.36,166,294,,building building building car car car pavement person plant_horizontal plant_vertical plant_vertical plant_vertical sky sky sky,pavement
1807,BDL004_Goose_EyeTracking_Walk.mov,1809,fixation,29673,990363.3333,990530.0,166.666667,990328.3333,16:30.4,194.6,405.33,203,265,,building building building building car car pavement person plant_horizontal plant_vertical plant_vertical plant_vertical sky sky,pavement
1808,BDL004_Goose_EyeTracking_Walk.mov,1810,fixation,29685,990663.3333,990996.6667,333.333333,990728.3333,16:30.8,151.99,415.62,224,235,,building building car car pavement plant_horizontal plant_vertical plant_vertical plant_vertical sky,pavement
1809,BDL004_Goose_EyeTracking_Walk.mov,1811,fixation,29704,991265.0,991665.0,400.0,991363.3333,16:31.4,154.11,413.69,232,259,,building building building car car pavement plant_horizontal plant_vertical plant_vertical sky sky,pavement
1810,BDL004_Goose_EyeTracking_Walk.mov,1812,fixation,29716,991731.6667,991998.3333,266.666667,991763.3333,16:31.8,168.64,414.78,200,307,,building building building building car car pavement plant_horizontal plant_vertical plant_vertical sky,pavement
1811,BDL004_Goose_EyeTracking_Walk.mov,1813,fixation,29733,992298.3333,992566.6667,268.333333,992331.6667,16:32.4,172.44,405.01,274,307,,building building car car pavement person plant_vertical plant_vertical plant_vertical sky,pavement
1812,BDL004_Goose_EyeTracking_Walk.mov,1814,fixation,29758,993233.3333,993333.3333,100.0,993165.0,16:33.2,171.38,253.99,9,144,,building building building car car pavement person plant_vertical plant_vertical sky sky sky,person
1813,BDL004_Goose_EyeTracking_Walk.mov,1815,fixation,29775,993768.3333,993901.6667,133.333333,993733.3333,16:33.8,396.98,417.25,242,358,,building building car car pavement pavement plant_vertical pole sky sky,pavement
1814,BDL004_Goose_EyeTracking_Walk.mov,1816,fixation,29803,994701.6667,994835.0,133.333333,994666.6667,16:34.7,427.79,371.61,177,242,,building building car car pavement plant_horizontal plant_vertical plant_vertical plant_vertical pole sky,pavement
1815,BDL004_Goose_EyeTracking_Walk.mov,1817,fixation,29818,995170.0,995403.3333,233.333333,995168.3333,16:35.2,298.37,448.77,168,314,,building building plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical sky sky,
1816,BDL004_Goose_EyeTracking_Walk.mov,1818,fixation,29836,995803.3333,995936.6667,133.333333,995768.3333,16:35.8,194.7,415.53,195,194,,building building person person plant_horizontal plant_vertical plant_vertical plant_vertical sky sky sky,plant_vertical
1817,BDL004_Goose_EyeTracking_Walk.mov,1819,fixation,29898,997906.6667,998006.6667,100.0,997838.3333,16:37.9,282.78,412.82,187,242,,building building building car car pavement plant_vertical plant_vertical plant_vertical plant_vertical sky sky,pavement
1818,BDL004_Goose_EyeTracking_Walk.mov,1820,fixation,29915,998040.0,998975.0,935.0,998405.0,16:38.5,248.31,447.92,203,252,,building building building building building car car car car pavement plant_vertical plant_vertical plant_vertical pole sculpture sky,pavement
1819,BDL004_Goose_EyeTracking_Walk.mov,1821,fixation,29940,999275.0,999408.3333,133.333333,999240.0,16:39.3,204.74,470.28,173,213,,building building building car pavement plant_horizontal plant_vertical plant_vertical pole sky,pavement
1820,BDL004_Goose_EyeTracking_Walk.mov,1822,fixation,29956,999775.0,1000008.333,233.333333,999773.3333,16:39.8,209.23,477.77,202,232,,building building car car car car pavement plant_vertical plant_vertical sky,
1821,BDL004_Goose_EyeTracking_Walk.mov,1823,fixation,29963,1000008.333,1000210.0,201.666667,1000008.333,16:40.1,194.38,407.92,131,164,,building building building car car car pavement plant_vertical plant_vertical plant_vertical plant_vertical pole sky,pavement
1822,BDL004_Goose_EyeTracking_Walk.mov,1824,fixation,29975,1000443.333,1000610.0,166.666667,1000408.333,16:40.5,310.17,455.92,183,238,,building building car car car pavement plant_vertical plant_vertical pole pole sky sky,pavement
1823,BDL004_Goose_EyeTracking_Walk.mov,1825,fixation,29994,1001076.667,1001243.333,166.666667,1001041.667,16:41.1,286.68,466.86,204,261,,building building building building car car pavement plant_vertical sky sky,pavement
1824,BDL004_Goose_EyeTracking_Walk.mov,1826,fixation,30001,1001310.0,1001445.0,135.0,1001276.667,16:41.3,275.71,414.98,181,270,,building building building building car car car car pavement plant_vertical plant_vertical plant_vertical sky sky,pavement
1825,BDL004_Goose_EyeTracking_Walk.mov,1827,fixation,30021,1001978.333,1002145.0,166.666667,1001943.333,16:42.0,221.66,434.45,18,34,,building building car car car car pavement plant_vertical plant_vertical plant_vertical plant_vertical pole sky sky sky,pavement
1826,BDL004_Goose_EyeTracking_Walk.mov,1828,fixation,30037,1002511.667,1002680.0,168.333333,1002476.667,16:42.5,230.57,460.75,142,249,,building car pavement plant_horizontal plant_vertical plant_vertical plant_vertical sky,pavement
1827,BDL004_Goose_EyeTracking_Walk.mov,1829,fixation,30069,1003580.0,1003713.333,133.333333,1003545.0,16:43.6,232.17,411.14,218,232,,bicycle building building car car car pavement plant_vertical plant_vertical plant_vertical plant_vertical pole sky sky sky sky sky,pavement
1828,BDL004_Goose_EyeTracking_Walk.mov,1830,fixation,30077,1003881.667,1003981.667,100.0,1003813.333,16:43.9,259.87,424.61,224,207,,building car car pavement plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical plant_vertical plant_vertical sign sky sky sky,pavement
1829,BDL004_Goose_EyeTracking_Walk.mov,1831,fixation,30090,1004315.0,1004415.0,100.0,1004246.667,16:44.3,134.12,413.62,194,151,,building building building building building car car car pavement pavement plant_horizontal plant_vertical plant_vertical pole pole sky,pavement
1830,BDL004_Goose_EyeTracking_Walk.mov,1832,fixation,30100,1004615.0,1004748.333,133.333333,1004580.0,16:44.6,102.3,384.17,284,162,,building building building building building car car car pavement pavement plant_horizontal plant_vertical plant_vertical pole pole sky,pavement
1831,BDL004_Goose_EyeTracking_Walk.mov,1833,fixation,30128,1005516.667,1005716.667,200.0,1005515.0,16:45.6,169.42,407.72,266,219,,building building building building building car car car pavement plant_vertical plant_vertical pole pole sky,pavement
1832,BDL004_Goose_EyeTracking_Walk.mov,1834,fixation,30164,1006751.667,1006918.333,166.666667,1006716.667,16:46.8,278.02,374.95,248,310,,pavement,pavement
1833,BDL004_Goose_EyeTracking_Walk.mov,1835,fixation,30170,1006918.333,1007151.667,233.333333,1006916.667,16:47.0,283.65,397.38,210,294,,pavement plant_vertical,pavement
1834,BDL004_Goose_EyeTracking_Walk.mov,1836,fixation,30181,1007351.667,1007451.667,100.0,1007283.333,16:47.4,267.81,412.17,186,210,,pavement plant_horizontal,pavement
1835,BDL004_Goose_EyeTracking_Walk.mov,1837,fixation,30211,1008353.333,1008453.333,100.0,1008285.0,16:48.4,236.05,418.06,199,235,,building building pavement plant_horizontal plant_vertical sky,plant_horizontal
1836,BDL004_Goose_EyeTracking_Walk.mov,1838,fixation,30228,1008920.0,1009021.667,101.666667,1008851.667,16:48.9,175.23,416.61,172,225,,building building person plant_vertical sky,
1837,BDL004_Goose_EyeTracking_Walk.mov,1839,fixation,30250,1009621.667,1009755.0,133.333333,1009586.667,16:49.7,152.02,426.85,182,152,,building pavement plant_horizontal plant_vertical plant_vertical,pavement
1838,BDL004_Goose_EyeTracking_Walk.mov,1840,fixation,30259,1009921.667,1010055.0,133.333333,1009886.667,16:50.0,298.45,420.12,48,151,,building pavement pole sky sky,pavement
1839,BDL004_Goose_EyeTracking_Walk.mov,1841,fixation,30269,1010290.0,1010390.0,100.0,1010221.667,16:50.3,234.42,409.57,154,272,,bicycle building pavement sky,pavement
1840,BDL004_Goose_EyeTracking_Walk.mov,1842,fixation,30302,1010390.0,1012458.333,2068.333333,1011321.667,16:51.4,249.55,436.72,220,254,,building building building building car car pavement pavement person plant_vertical plant_vertical plant_vertical plant_vertical plant_vertical pole pole sky sky,pavement
1841,BDL004_Goose_EyeTracking_Walk.mov,1843,fixation,30337,1012458.333,1012758.333,300.0,1012490.0,16:52.6,254.86,420.46,264,254,,building building car car pavement person plant_vertical plant_vertical sky,pavement
1842,BDL004_Goose_EyeTracking_Walk.mov,1844,fixation,30347,1012893.333,1012993.333,100.0,1012825.0,16:52.9,382.49,472.56,211,295,,building building building car pavement plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical plant_vertical sky sky sky,pavement
1843,BDL004_Goose_EyeTracking_Walk.mov,1845,fixation,30358,1013060.0,1013560.0,500.0,1013191.667,16:53.3,307.44,452.53,203,268,,building car car pavement plant_vertical plant_vertical plant_vertical plant_vertical plant_vertical sky sky,pavement
1844,BDL004_Goose_EyeTracking_Walk.mov,1846,fixation,30368,1013560.0,1013726.667,166.666667,1013525.0,16:53.6,317.09,448.09,78,148,,building building car pavement person plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical sky sky,pavement
1845,BDL004_Goose_EyeTracking_Walk.mov,1847,fixation,30376,1013826.667,1013993.333,166.666667,1013791.667,16:53.9,256.46,478.23,236,259,,building building building car pavement pavement plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical sky,
1846,BDL004_Goose_EyeTracking_Walk.mov,1848,fixation,30389,1013993.333,1014661.667,668.333333,1014226.667,16:54.3,258.92,439.74,201,247,,building building building car car pavement person plant_horizontal plant_vertical plant_vertical sky,pavement
1847,BDL004_Goose_EyeTracking_Walk.mov,1849,fixation,30412,1015061.667,1015161.667,100.0,1014993.333,16:55.1,328.34,451.76,259,291,,building pavement pavement plant_vertical plant_vertical sky sky,pavement
1848,BDL004_Goose_EyeTracking_Walk.mov,1850,fixation,30420,1015295.0,1015430.0,135.0,1015261.667,16:55.3,372.83,437.49,142,184,,building building building car car pavement pavement person plant_vertical plant_vertical plant_vertical sky,pavement
1849,BDL004_Goose_EyeTracking_Walk.mov,1851,fixation,30430,1015663.333,1015763.333,100.0,1015595.0,16:55.7,458.22,425.39,100,125,,building building car car pavement plant_vertical plant_vertical plant_vertical sky,pavement
1850,BDL004_Goose_EyeTracking_Walk.mov,1852,fixation,30443,1016096.667,1016196.667,100.0,1016028.333,16:56.1,224.97,472.31,80,115,,building building building car car pavement plant_vertical plant_vertical plant_vertical sky sky,
1851,BDL004_Goose_EyeTracking_Walk.mov,1853,fixation,30457,1016530.0,1016698.333,168.333333,1016495.0,16:56.6,271.61,461.51,147,237,,building building pavement plant_vertical plant_vertical pole sky,
1852,BDL004_Goose_EyeTracking_Walk.mov,1854,fixation,30464,1016698.333,1016965.0,266.666667,1016730.0,16:56.8,226.54,460.54,183,237,,building building plant_horizontal plant_vertical sky,plant_horizontal
1853,BDL004_Goose_EyeTracking_Walk.mov,1855,fixation,30470,1016998.333,1017098.333,100.0,1016930.0,16:57.0,186.06,470.35,173,179,,building building building pavement plant_horizontal plant_vertical sky,
1854,BDL004_Goose_EyeTracking_Walk.mov,1856,fixation,30474,1017098.333,1017231.667,133.333333,1017063.333,16:57.1,187.49,417.28,40,129,,building pavement person plant_vertical sky sky,pavement
1855,BDL004_Goose_EyeTracking_Walk.mov,1857,fixation,30483,1017398.333,1017565.0,166.666667,1017363.333,16:57.4,207.76,451.23,226,236,,building pavement person sky,pavement
1856,BDL004_Goose_EyeTracking_Walk.mov,1858,fixation,30499,1017900.0,1018100.0,200.0,1017898.333,16:58.0,132.47,412.08,46,45,,building car pavement plant_vertical plant_vertical plant_vertical plant_vertical plant_vertical sky sky,pavement
1857,BDL004_Goose_EyeTracking_Walk.mov,1859,fixation,30510,1018233.333,1018533.333,300.0,1018265.0,16:58.3,132.13,400.58,228,201,,building building building car car pavement plant_vertical plant_vertical plant_vertical plant_vertical sky,pavement
1858,BDL004_Goose_EyeTracking_Walk.mov,1860,fixation,30528,1018933.333,1019033.333,100.0,1018865.0,16:58.9,130.75,390.24,113,67,,building car pavement plant_vertical plant_vertical plant_vertical plant_vertical sky sky sky,
1859,BDL004_Goose_EyeTracking_Walk.mov,1861,fixation,30561,1020035.0,1020135.0,100.0,1019966.667,17:00.0,338.11,387.95,202,329,,building building construction pavement person person plant_vertical sky,pavement
1860,BDL004_Goose_EyeTracking_Walk.mov,1862,fixation,30565,1020135.0,1020301.667,166.666667,1020100.0,17:00.2,322.95,399.43,249,338,,building pavement person plant_vertical sky,pavement
1861,BDL004_Goose_EyeTracking_Walk.mov,1863,fixation,30582,1020670.0,1020870.0,200.0,1020668.333,17:00.7,260.92,424.71,163,212,,building building car car pavement plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical plant_vertical sky sky sky,pavement
1862,BDL004_Goose_EyeTracking_Walk.mov,1864,fixation,30588,1020903.333,1021036.667,133.333333,1020868.333,17:00.9,216.88,446.07,178,240,,building building car pavement plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical plant_vertical plant_vertical sky sky,pavement
1863,BDL004_Goose_EyeTracking_Walk.mov,1865,fixation,30593,1021070.0,1021203.333,133.333333,1021035.0,17:01.1,245.17,418.73,235,255,,building building car pavement pavement plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical sky sky,pavement
1864,BDL004_Goose_EyeTracking_Walk.mov,1866,fixation,30605,1021436.667,1021670.0,233.333333,1021435.0,17:01.5,192.86,426.65,32,58,,building pavement plant_horizontal plant_vertical sky,pavement
1865,BDL004_Goose_EyeTracking_Walk.mov,1867,fixation,30623,1022105.0,1022205.0,100.0,1022036.667,17:02.1,240.37,366.42,196,281,,building pavement plant_horizontal plant_horizontal plant_vertical sign sky,plant_vertical
1866,BDL004_Goose_EyeTracking_Walk.mov,1868,fixation,30628,1022271.667,1022371.667,100.0,1022203.333,17:02.3,262.21,338.79,286,350,,building car pavement plant_horizontal plant_vertical plant_vertical sky,plant_vertical plant_horizontal
1867,BDL004_Goose_EyeTracking_Walk.mov,1869,fixation,30632,1022371.667,1022538.333,166.666667,1022336.667,17:02.4,244.28,331.07,251,347,,building building car pavement plant_horizontal plant_vertical plant_vertical plant_vertical sky,plant_vertical
1868,BDL004_Goose_EyeTracking_Walk.mov,1870,fixation,30636,1022538.333,1022638.333,100.0,1022470.0,17:02.5,243.94,299.68,290,350,,building building car pavement plant_horizontal plant_vertical plant_vertical sky,plant_vertical
1869,BDL004_Goose_EyeTracking_Walk.mov,1871,fixation,30645,1022805.0,1022938.333,133.333333,1022770.0,17:02.8,193.5,377.73,249,286,,building building car pavement plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical sky,pavement
1870,BDL004_Goose_EyeTracking_Walk.mov,1872,fixation,30648,1022938.333,1023040.0,101.666667,1022870.0,17:02.9,221.86,413.26,33,55,,building building car pavement plant_horizontal plant_vertical plant_vertical plant_vertical sky,pavement
1871,BDL004_Goose_EyeTracking_Walk.mov,1873,fixation,30658,1023273.333,1023373.333,100.0,1023205.0,17:03.3,192.05,413.33,213,240,,building building car pavement plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical sky,pavement
1872,BDL004_Goose_EyeTracking_Walk.mov,1874,fixation,30669,1023473.333,1023873.333,400.0,1023571.667,17:03.6,229.82,393.97,243,267,,building pavement plant_horizontal plant_vertical sky,plant_vertical
1873,BDL004_Goose_EyeTracking_Walk.mov,1875,fixation,30677,1023873.333,1024006.667,133.333333,1023838.333,17:03.9,227.92,405.4,291,324,,building pavement pavement plant_vertical sky,pavement
1874,BDL004_Goose_EyeTracking_Walk.mov,1876,fixation,30684,1024106.667,1024240.0,133.333333,1024071.667,17:04.1,179.7,417.77,247,230,,building building pavement pavement plant_horizontal plant_vertical sky,plant_horizontal
1875,BDL004_Goose_EyeTracking_Walk.mov,1877,fixation,30688,1024240.0,1024408.333,168.333333,1024206.667,17:04.3,198.11,413.98,204,230,,building pavement plant_vertical sky,pavement
1876,BDL004_Goose_EyeTracking_Walk.mov,1878,fixation,30694,1024408.333,1024641.667,233.333333,1024406.667,17:04.5,188.31,428.91,219,225,,building building car pavement person plant_horizontal plant_vertical plant_vertical sky,pavement
1877,BDL004_Goose_EyeTracking_Walk.mov,1879,fixation,30715,1024641.667,1025810.0,1168.333333,1025106.667,17:05.2,221.02,427.72,256,258,,building building car pavement plant_vertical plant_vertical plant_vertical sky,pavement
1878,BDL004_Goose_EyeTracking_Walk.mov,1880,fixation,30734,1025810.0,1025910.0,100.0,1025741.667,17:05.8,236.97,435.97,222,232,,building building car pavement plant_horizontal plant_vertical plant_vertical sky,pavement
1879,BDL004_Goose_EyeTracking_Walk.mov,1881,fixation,30748,1026043.333,1026610.0,566.666667,1026208.333,17:06.3,176.07,416.25,142,209,,building building car pavement plant_horizontal plant_vertical plant_vertical plant_vertical sky,pavement
1880,BDL004_Goose_EyeTracking_Walk.mov,1882,fixation,30758,1026610.0,1026710.0,100.0,1026541.667,17:06.6,184.56,476.59,47,147,,building building car pavement plant_vertical plant_vertical plant_vertical plant_vertical sky,
1881,BDL004_Goose_EyeTracking_Walk.mov,1883,fixation,30768,1026776.667,1027211.667,435.0,1026876.667,17:06.9,185.63,411.61,69,84,,building building car pavement plant_vertical plant_vertical plant_vertical plant_vertical sky sky,pavement
1882,BDL004_Goose_EyeTracking_Walk.mov,1884,fixation,30776,1027211.667,1027311.667,100.0,1027143.333,17:07.2,186.64,407.66,173,298,,building building car pavement plant_horizontal plant_vertical plant_vertical plant_vertical sky sky,pavement
1883,BDL004_Goose_EyeTracking_Walk.mov,1885,fixation,30787,1027545.0,1027711.667,166.666667,1027510.0,17:07.6,213.2,453.18,149,193,,building building building car pavement plant_vertical plant_vertical sky sky,pavement
1884,BDL004_Goose_EyeTracking_Walk.mov,1886,fixation,30795,1027811.667,1027945.0,133.333333,1027776.667,17:07.8,255.43,416.54,189,215,,building car pavement pavement plant_vertical plant_vertical plant_vertical sky sky,pavement pavement
1885,BDL004_Goose_EyeTracking_Walk.mov,1887,fixation,30849,1028113.333,1031283.333,3170.0,1029580.0,17:09.6,222.21,451.19,189,243,,building building building car pavement plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical pole sky sky,pavement
1886,BDL004_Goose_EyeTracking_Walk.mov,1888,fixation,30903,1031416.667,1031550.0,133.333333,1031381.667,17:11.5,193.45,409.83,223,251,,building building building car pavement plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical pole sky sky,pavement
1887,BDL004_Goose_EyeTracking_Walk.mov,1889,fixation,30912,1031683.333,1031883.333,200.0,1031681.667,17:11.8,223.34,460.79,200,263,,building building building car pavement plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical pole sky sky,pavement
1888,BDL004_Goose_EyeTracking_Walk.mov,1890,fixation,30939,1031883.333,1033486.667,1603.333333,1032583.333,17:12.7,234.19,428.54,177,237,,building building building car pavement plant_vertical plant_vertical plant_vertical sky sky,pavement
1889,BDL004_Goose_EyeTracking_Walk.mov,1891,fixation,30966,1033486.667,1033720.0,233.333333,1033485.0,17:13.6,250.55,441.66,112,209,,building building car pavement plant_vertical plant_vertical plant_vertical sky sky,pavement
1890,BDL004_Goose_EyeTracking_Walk.mov,1892,fixation,30975,1033720.0,1034086.667,366.666667,1033785.0,17:13.9,239.21,462.53,191,225,,building building car pavement plant_horizontal plant_vertical plant_vertical plant_vertical sky sky,pavement
1891,BDL004_Goose_EyeTracking_Walk.mov,1893,fixation,30991,1034386.667,1034488.333,101.666667,1034318.333,17:14.4,197.76,452.55,178,238,,building building car pavement plant_vertical plant_vertical plant_vertical plant_vertical plant_vertical sky,pavement
1892,BDL004_Goose_EyeTracking_Walk.mov,1894,fixation,30998,1034488.333,1034855.0,366.666667,1034553.333,17:14.6,210.56,424.51,199,247,,building building building car pavement person plant_vertical plant_vertical plant_vertical plant_vertical sky,pavement
1893,BDL004_Goose_EyeTracking_Walk.mov,1895,fixation,31008,1034888.333,1035088.333,200.0,1034886.667,17:15.0,227.65,455.99,116,205,,building car pavement plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical plant_vertical sky sky,pavement
1894,BDL004_Goose_EyeTracking_Walk.mov,1896,fixation,31019,1035121.667,1035621.667,500.0,1035253.333,17:15.3,195.89,421.54,241,259,,building building building pavement plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical pole pole sky,pavement
1895,BDL004_Goose_EyeTracking_Walk.mov,1897,fixation,31030,1035621.667,1035823.333,201.666667,1035620.0,17:15.7,170.89,374.96,224,280,,building building building pavement plant_vertical plant_vertical plant_vertical plant_vertical sky,pavement
1896,BDL004_Goose_EyeTracking_Walk.mov,1898,fixation,31049,1036323.333,1036423.333,100.0,1036255.0,17:16.3,168.91,361.77,3,90,,building building building pavement plant_vertical plant_vertical plant_vertical sky sky,pavement
1897,BDL004_Goose_EyeTracking_Walk.mov,1899,fixation,31061,1036723.333,1036823.333,100.0,1036655.0,17:16.7,408.48,363.94,135,198,,building building building building pavement plant_vertical plant_vertical plant_vertical plant_vertical plant_vertical sky,building
1898,BDL004_Goose_EyeTracking_Walk.mov,1900,fixation,31071,1036956.667,1037258.333,301.666667,1036990.0,17:17.1,251.18,367.31,251,306,,building pavement plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical sky,
1899,BDL004_Goose_EyeTracking_Walk.mov,1901,fixation,31082,1037425.0,1037525.0,100.0,1037356.667,17:17.4,349.56,350.2,146,240,,building pavement plant_vertical plant_vertical sky,pavement
1900,BDL004_Goose_EyeTracking_Walk.mov,1902,fixation,31085,1037525.0,1037625.0,100.0,1037456.667,17:17.5,336.65,330.39,270,304,,building pavement pavement plant_vertical plant_vertical sky,pavement
1901,BDL004_Goose_EyeTracking_Walk.mov,1903,fixation,31092,1037725.0,1037858.333,133.333333,1037690.0,17:17.8,283.05,282.14,275,330,,building building pavement plant_horizontal plant_horizontal plant_vertical sky,building
