,/Users/pslive1/Documents/Walk_Projext/BDL037_Suna_Walk_Take2/BDL037_Suna_EyeTracking_Walk2_Render/BDL037_Suna_EyeTracking_Walk2_Render.mov,FixationNum,ProductCode,FrameNumber,StartFix(ms),EndFix(ms),Duration(ms),TimeSinceFirstCodedFixation(ms),MovieTime(HH:MM:SS.SSSSS),PORX,PORY,PupilWidth,PupilHeight,SubjectGender,SubjectAge,Notes,all_classes,fixation_classes
1349,BDL037_Suna_EyeTracking_Walk2_Render.mov,1349,fixation,22369,746433.333333,746766.666667,333.333333,746198.333333,00:12:26.56700,214.7,102.29,-1000.0,-1000.0,,,,building building car pavement plant_horizontal plant_vertical pole pole sky sky,
1350,BDL037_Suna_EyeTracking_Walk2_Render.mov,1350,fixation,22377,746800.0,746966.666667,166.666667,746465.0,00:12:26.83300,211.62,91.27,-1000.0,-1000.0,,,,building car car pavement plant_vertical plant_vertical plant_vertical plant_vertical sky,plant_vertical plant_vertical
1351,BDL037_Suna_EyeTracking_Walk2_Render.mov,1351,fixation,22398,747533.333333,747635.0,101.666667,747165.0,00:12:27.53300,43.97,27.7,-1000.0,-1000.0,,,,building car car car pavement plant_vertical plant_vertical plant_vertical sky sky,plant_vertical plant_vertical
1352,BDL037_Suna_EyeTracking_Walk2_Render.mov,1352,fixation,22401,747635.0,747735.0,100.0,747266.666667,00:12:27.63500,57.37,51.23,-1000.0,-1000.0,,,,building car car car car pavement plant_vertical plant_vertical plant_vertical plant_vertical plant_vertical pole sky sky,plant_vertical building
1353,BDL037_Suna_EyeTracking_Walk2_Render.mov,1353,fixation,22404,747735.0,747835.0,100.0,747366.666667,00:12:27.73500,71.72,65.5,-1000.0,-1000.0,,,,building building car car car pavement plant_vertical plant_vertical plant_vertical sculpture sky sky,building
1354,BDL037_Suna_EyeTracking_Walk2_Render.mov,1354,fixation,22421,748235.0,748435.0,200.0,747933.333333,00:12:28.30200,280.04,38.63,-1000.0,-1000.0,,,,car car car car pavement plant_vertical plant_vertical sky sky,plant_vertical
1355,BDL037_Suna_EyeTracking_Walk2_Render.mov,1355,fixation,22428,748468.333333,748701.666667,233.333333,748166.666667,00:12:28.53500,219.96,28.9,-1000.0,-1000.0,,,,car car car pavement plant_vertical plant_vertical,plant_vertical
1356,BDL037_Suna_EyeTracking_Walk2_Render.mov,1356,fixation,22441,748801.666667,749236.666667,435.0,748601.666667,00:12:28.97000,132.63,32.35,-1000.0,-1000.0,,,,building car car car pavement plant_vertical plant_vertical sky,plant_vertical
1357,BDL037_Suna_EyeTracking_Walk2_Render.mov,1357,fixation,22452,749270.0,749470.0,200.0,748968.333333,00:12:29.33700,122.2,43.72,-1000.0,-1000.0,,,,building car car car pavement plant_horizontal plant_vertical plant_vertical plant_vertical sky sky,plant_vertical plant_vertical
1358,BDL037_Suna_EyeTracking_Walk2_Render.mov,1358,fixation,22458,749470.0,749670.0,200.0,749168.333333,00:12:29.53700,149.13,171.0,-1000.0,-1000.0,,,,building car car car car pavement plant_vertical plant_vertical sky,pavement
1359,BDL037_Suna_EyeTracking_Walk2_Render.mov,1359,fixation,22465,749770.0,749870.0,100.0,749401.666667,00:12:29.77000,112.56,168.24,-1000.0,-1000.0,,,,car car car car car pavement plant_vertical plant_vertical plant_vertical sky,pavement
1360,BDL037_Suna_EyeTracking_Walk2_Render.mov,1360,fixation,22477,750070.0,750371.666667,301.666667,749801.666667,00:12:30.17000,122.51,169.72,-1000.0,-1000.0,,,,building building car car car car car pavement person plant_vertical plant_vertical sky sky,pavement
1361,BDL037_Suna_EyeTracking_Walk2_Render.mov,1361,fixation,22488,750405.0,750738.333333,333.333333,750170.0,00:12:30.53800,104.4,166.13,-1000.0,-1000.0,,,,building car car car car car pavement person plant_vertical sky sky,car
1362,BDL037_Suna_EyeTracking_Walk2_Render.mov,1362,fixation,22503,750871.666667,751271.666667,400.0,750670.0,00:12:31.03800,112.93,153.08,-1000.0,-1000.0,,,,car car car car pavement plant_vertical plant_vertical sky,car
1363,BDL037_Suna_EyeTracking_Walk2_Render.mov,1363,fixation,22526,751773.333333,751940.0,166.666667,751438.333333,00:12:31.80700,138.5,147.61,-1000.0,-1000.0,,,,car car car pavement plant_horizontal plant_vertical plant_vertical plant_vertical,pavement
1364,BDL037_Suna_EyeTracking_Walk2_Render.mov,1364,fixation,22532,751973.333333,752106.666667,133.333333,751638.333333,00:12:32.00700,61.98,2.07,-1000.0,-1000.0,,,,car car car pavement plant_horizontal plant_vertical plant_vertical plant_vertical,
1365,BDL037_Suna_EyeTracking_Walk2_Render.mov,1365,fixation,22538,752173.333333,752340.0,166.666667,751838.333333,00:12:32.20700,130.96,158.87,-1000.0,-1000.0,,,,building car car car pavement person plant_vertical plant_vertical sky,pavement
1366,BDL037_Suna_EyeTracking_Walk2_Render.mov,1366,fixation,22554,752440.0,753141.666667,701.666667,752371.666667,00:12:32.74000,104.04,171.68,-1000.0,-1000.0,,,,car car pavement person plant_vertical pole,plant_vertical
1367,BDL037_Suna_EyeTracking_Walk2_Render.mov,1367,fixation,22568,753141.666667,753375.0,233.333333,752840.0,00:12:33.20800,122.49,156.43,-1000.0,-1000.0,,,,car car car car pavement person plant_vertical plant_vertical sky,
1368,BDL037_Suna_EyeTracking_Walk2_Render.mov,1368,fixation,22604,753375.0,755510.0,2135.0,754041.666667,00:12:34.41000,98.75,164.5,-1000.0,-1000.0,,,,building building car car car car car pavement pavement pavement person person plant_vertical sky sky,person
1369,BDL037_Suna_EyeTracking_Walk2_Render.mov,1369,fixation,22645,755711.666667,755945.0,233.333333,755410.0,00:12:35.77800,96.06,169.53,-1000.0,-1000.0,,,,car pavement pavement pavement person plant_vertical sky,person
1370,BDL037_Suna_EyeTracking_Walk2_Render.mov,1370,fixation,22651,755978.333333,756078.333333,100.0,755610.0,00:12:35.97800,99.89,176.22,-1000.0,-1000.0,,,,building car car pavement person plant_vertical plant_vertical sky,person
1371,BDL037_Suna_EyeTracking_Walk2_Render.mov,1371,fixation,22666,756411.666667,756611.666667,200.0,756110.0,00:12:36.47800,97.65,200.87,-1000.0,-1000.0,,,,building car pavement person plant_vertical plant_vertical sky sky sky,person
1372,BDL037_Suna_EyeTracking_Walk2_Render.mov,1372,fixation,22677,756711.666667,757080.0,368.333333,756476.666667,00:12:36.84500,96.71,171.79,-1000.0,-1000.0,,,,building car car car car pavement person person plant_vertical sky,person
1373,BDL037_Suna_EyeTracking_Walk2_Render.mov,1373,fixation,22704,757713.333333,757880.0,166.666667,757378.333333,00:12:37.74700,247.64,95.86,-1000.0,-1000.0,,,,building building car car car pavement person plant_vertical plant_vertical pole sky,plant_vertical
1374,BDL037_Suna_EyeTracking_Walk2_Render.mov,1374,fixation,22712,757913.333333,758213.333333,300.0,757645.0,00:12:38.01300,186.23,91.5,-1000.0,-1000.0,,,,building car car car pavement plant_vertical plant_vertical sky,plant_vertical
1375,BDL037_Suna_EyeTracking_Walk2_Render.mov,1375,fixation,22721,758246.666667,758448.333333,201.666667,757946.666667,00:12:38.31500,217.88,62.27,-1000.0,-1000.0,,,,building building car car car pavement plant_horizontal plant_vertical plant_vertical plant_vertical sky,plant_vertical
1376,BDL037_Suna_EyeTracking_Walk2_Render.mov,1376,fixation,22726,758448.333333,758581.666667,133.333333,758113.333333,00:12:38.48200,213.8,77.58,-1000.0,-1000.0,,,,building building car car car pavement plant_horizontal plant_vertical plant_vertical sky sky,
1377,BDL037_Suna_EyeTracking_Walk2_Render.mov,1377,fixation,22730,758615.0,758715.0,100.0,758246.666667,00:12:38.61500,224.4,50.41,-1000.0,-1000.0,,,,building building car car pavement plant_horizontal plant_vertical plant_vertical sky sky sky,
1378,BDL037_Suna_EyeTracking_Walk2_Render.mov,1378,fixation,22734,758715.0,758848.333333,133.333333,758380.0,00:12:38.74800,177.08,165.39,-1000.0,-1000.0,,,,building car car car pavement plant_vertical sky,pavement
1379,BDL037_Suna_EyeTracking_Walk2_Render.mov,1379,fixation,22751,759081.666667,759650.0,568.333333,758946.666667,00:12:39.31500,107.52,12.72,-1000.0,-1000.0,,,,building building car car car car car pavement person plant_vertical plant_vertical,plant_vertical
1380,BDL037_Suna_EyeTracking_Walk2_Render.mov,1380,fixation,22766,759783.333333,759916.666667,133.333333,759448.333333,00:12:39.81700,131.77,0.88,-1000.0,-1000.0,,,,car car car car pavement plant_vertical plant_vertical sky,
1381,BDL037_Suna_EyeTracking_Walk2_Render.mov,1381,fixation,22772,759916.666667,760183.333333,266.666667,759648.333333,00:12:40.01700,140.97,71.81,-1000.0,-1000.0,,,,car car car pavement person plant_vertical plant_vertical sky,plant_vertical
1382,BDL037_Suna_EyeTracking_Walk2_Render.mov,1382,fixation,22778,760183.333333,760316.666667,133.333333,759848.333333,00:12:40.21700,184.36,73.11,-1000.0,-1000.0,,,,car car car pavement pavement person plant_vertical sky,plant_vertical
1383,BDL037_Suna_EyeTracking_Walk2_Render.mov,1383,fixation,22782,760316.666667,760450.0,133.333333,759981.666667,00:12:40.35000,167.94,54.67,-1000.0,-1000.0,,,,car car car car car pavement plant_vertical sky,plant_vertical
1384,BDL037_Suna_EyeTracking_Walk2_Render.mov,1384,fixation,22789,760583.333333,760683.333333,100.0,760215.0,00:12:40.58300,151.34,174.89,-1000.0,-1000.0,,,,building building car car pavement plant_vertical plant_vertical pole sky sky sky,car
1385,BDL037_Suna_EyeTracking_Walk2_Render.mov,1385,fixation,22798,760850.0,761018.333333,168.333333,760515.0,00:12:40.88300,119.57,171.19,-1000.0,-1000.0,,,,building building car car car car pavement plant_vertical sky sky,
1386,BDL037_Suna_EyeTracking_Walk2_Render.mov,1386,fixation,22803,761018.333333,761185.0,166.666667,760683.333333,00:12:41.05200,140.52,160.64,-1000.0,-1000.0,,,,building car car car car car pavement person plant_vertical sky sky,plant_vertical
1387,BDL037_Suna_EyeTracking_Walk2_Render.mov,1387,fixation,22809,761251.666667,761351.666667,100.0,760883.333333,00:12:41.25200,124.08,168.99,-1000.0,-1000.0,,,,building building car car pavement person plant_vertical plant_vertical sky,person
1388,BDL037_Suna_EyeTracking_Walk2_Render.mov,1388,fixation,22847,761618.333333,763486.666667,1868.3333329999998,762151.666667,00:12:42.52000,104.89,154.81,-1000.0,-1000.0,,,,building car car pavement pavement person plant_vertical plant_vertical plant_vertical pole sky sky sky sky sky,
1389,BDL037_Suna_EyeTracking_Walk2_Render.mov,1389,fixation,22891,763955.0,764088.333333,133.333333,763620.0,00:12:43.98800,146.14,174.13,-1000.0,-1000.0,,,,building car pavement pavement person person plant_vertical sky sky sky,person
1390,BDL037_Suna_EyeTracking_Walk2_Render.mov,1390,fixation,22910,764621.666667,764721.666667,100.0,764253.333333,00:12:44.62200,223.13,57.73,-1000.0,-1000.0,,,,building building car pavement person plant_vertical plant_vertical sky sky sky,
1391,BDL037_Suna_EyeTracking_Walk2_Render.mov,1391,fixation,22916,764788.333333,764955.0,166.666667,764453.333333,00:12:44.82200,269.88,46.75,-1000.0,-1000.0,,,,building building car car pavement plant_vertical plant_vertical sky,
1392,BDL037_Suna_EyeTracking_Walk2_Render.mov,1392,fixation,22922,764990.0,765156.666667,166.666667,764655.0,00:12:45.02300,268.3,41.34,-1000.0,-1000.0,,,,building building building car car car pavement plant_vertical plant_vertical plant_vertical sky sky,building
1393,BDL037_Suna_EyeTracking_Walk2_Render.mov,1393,fixation,22928,765223.333333,765323.333333,100.0,764855.0,00:12:45.22300,215.27,193.81,-1000.0,-1000.0,,,,building building building car pavement plant_vertical plant_vertical plant_vertical plant_vertical sky sky,pavement
1394,BDL037_Suna_EyeTracking_Walk2_Render.mov,1394,fixation,22953,765956.666667,766256.666667,300.0,765688.333333,00:12:46.05700,198.71,58.14,-1000.0,-1000.0,,,,building building car pavement plant_vertical plant_vertical plant_vertical plant_vertical pole sky sky,plant_vertical plant_vertical
1395,BDL037_Suna_EyeTracking_Walk2_Render.mov,1395,fixation,22960,766290.0,766391.666667,101.666667,765921.666667,00:12:46.29000,187.5,101.72,-1000.0,-1000.0,,,,building building car car pavement plant_vertical plant_vertical plant_vertical sky sky,plant_vertical
1396,BDL037_Suna_EyeTracking_Walk2_Render.mov,1396,fixation,22965,766458.333333,766558.333333,100.0,766090.0,00:12:46.45800,224.59,93.69,-1000.0,-1000.0,,,,building building building car pavement plant_vertical plant_vertical plant_vertical pole sky,
1397,BDL037_Suna_EyeTracking_Walk2_Render.mov,1397,fixation,22992,767191.666667,767625.0,433.333333,766990.0,00:12:47.35800,297.34,121.64,-1000.0,-1000.0,,,,building building building building pavement pavement plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical plant_vertical sky,building
1398,BDL037_Suna_EyeTracking_Walk2_Render.mov,1398,fixation,23013,767993.333333,768193.333333,200.0,767691.666667,00:12:48.06000,294.05,35.94,-1000.0,-1000.0,,,,building building car pavement plant_vertical sky sky,plant_vertical
1399,BDL037_Suna_EyeTracking_Walk2_Render.mov,1399,fixation,23030,768526.666667,768826.666667,300.0,768258.333333,00:12:48.62700,196.26,113.89,-1000.0,-1000.0,,,,building building building building pavement pavement plant_vertical plant_vertical plant_vertical pole sky sky,plant_vertical
1400,BDL037_Suna_EyeTracking_Walk2_Render.mov,1400,fixation,23047,769161.666667,769328.333333,166.666667,768826.666667,00:12:49.19500,385.48,129.26,-1000.0,-1000.0,,,,building building pavement pavement plant_vertical sky,plant_vertical building
1401,BDL037_Suna_EyeTracking_Walk2_Render.mov,1401,fixation,23054,769395.0,769528.333333,133.333333,769060.0,00:12:49.42800,333.59,134.76,-1000.0,-1000.0,,,,building building building pavement plant_vertical,
1402,BDL037_Suna_EyeTracking_Walk2_Render.mov,1402,fixation,23061,769661.666667,769761.666667,100.0,769293.333333,00:12:49.66200,390.77,151.94,-1000.0,-1000.0,,,,building building pavement plant_vertical plant_vertical,building
1403,BDL037_Suna_EyeTracking_Walk2_Render.mov,1403,fixation,23094,770730.0,770863.333333,133.333333,770395.0,00:12:50.76300,130.56,148.65,-1000.0,-1000.0,,,,pavement,pavement
1404,BDL037_Suna_EyeTracking_Walk2_Render.mov,1404,fixation,23121,771665.0,771765.0,100.0,771296.666667,00:12:51.66500,118.38,161.46,-1000.0,-1000.0,,,,car pavement plant_horizontal plant_horizontal plant_vertical,pavement
1405,BDL037_Suna_EyeTracking_Walk2_Render.mov,1405,fixation,23141,772198.333333,772531.666667,333.333333,771963.333333,00:12:52.33200,146.14,20.57,-1000.0,-1000.0,,,,building car car pavement plant_horizontal plant_vertical plant_vertical plant_vertical pole sky,plant_vertical building
1406,BDL037_Suna_EyeTracking_Walk2_Render.mov,1406,fixation,23164,772831.666667,773433.333333,601.666667,772731.666667,00:12:53.10000,161.27,36.81,-1000.0,-1000.0,,,,building pavement plant_horizontal plant_horizontal plant_vertical plant_vertical,plant_vertical plant_vertical
1407,BDL037_Suna_EyeTracking_Walk2_Render.mov,1407,fixation,23174,773433.333333,773533.333333,100.0,773065.0,00:12:53.43300,166.33,166.36,-1000.0,-1000.0,,,,pavement plant_horizontal plant_horizontal plant_vertical plant_vertical pole pole sky,pavement
1408,BDL037_Suna_EyeTracking_Walk2_Render.mov,1408,fixation,23179,773533.333333,773766.666667,233.333333,773231.666667,00:12:53.60000,154.22,183.7,-1000.0,-1000.0,,,,building pavement plant_vertical plant_vertical pole pole sky,pavement
1409,BDL037_Suna_EyeTracking_Walk2_Render.mov,1409,fixation,23192,773766.666667,774401.666667,635.0,773665.0,00:12:54.03300,116.34,155.58,-1000.0,-1000.0,,,,building car pavement pavement plant_horizontal plant_vertical plant_vertical sky,
1410,BDL037_Suna_EyeTracking_Walk2_Render.mov,1410,fixation,23223,774468.333333,775736.666667,1268.333333,774700.0,00:12:55.06800,89.77,158.56,-1000.0,-1000.0,,,,building car pavement pavement pavement person plant_vertical,person
1411,BDL037_Suna_EyeTracking_Walk2_Render.mov,1411,fixation,23305,775770.0,779941.666667,4171.666667,777436.666667,00:12:57.80500,104.67,161.77,-1000.0,-1000.0,,,,building building pavement pavement person plant_vertical sky,person
1412,BDL037_Suna_EyeTracking_Walk2_Render.mov,1412,fixation,23371,779941.666667,780141.666667,200.0,779640.0,00:13:00.00800,119.26,176.35,-1000.0,-1000.0,,,,building building building building building car car pavement person plant_vertical plant_vertical plant_vertical sky sky sky,person
1413,BDL037_Suna_EyeTracking_Walk2_Render.mov,1413,fixation,23384,780375.0,780575.0,200.0,780073.333333,00:13:00.44200,252.59,67.63,-1000.0,-1000.0,,,,building building car pavement person plant_horizontal plant_horizontal plant_vertical plant_vertical pole sky,plant_vertical
1414,BDL037_Suna_EyeTracking_Walk2_Render.mov,1414,fixation,23396,780708.333333,781076.666667,368.333333,780473.333333,00:13:00.84200,176.58,57.15,-1000.0,-1000.0,,,,pavement plant_horizontal plant_vertical plant_vertical pole sky,plant_vertical plant_vertical
1415,BDL037_Suna_EyeTracking_Walk2_Render.mov,1415,fixation,23407,781176.666667,781343.333333,166.666667,780841.666667,00:13:01.21000,114.11,196.71,-1000.0,-1000.0,,,,building building car pavement plant_horizontal plant_vertical plant_vertical plant_vertical pole pole sky,pavement
1416,BDL037_Suna_EyeTracking_Walk2_Render.mov,1416,fixation,23423,781710.0,781876.666667,166.666667,781375.0,00:13:01.74300,167.12,142.0,-1000.0,-1000.0,,,,building car pavement plant_horizontal plant_vertical plant_vertical plant_vertical,pavement
1417,BDL037_Suna_EyeTracking_Walk2_Render.mov,1417,fixation,23445,782411.666667,782645.0,233.333333,782110.0,00:13:02.47800,156.44,128.39,-1000.0,-1000.0,,,,building pavement plant_horizontal plant_horizontal plant_vertical pole,
1418,BDL037_Suna_EyeTracking_Walk2_Render.mov,1418,fixation,23458,782911.666667,783011.666667,100.0,782543.333333,00:13:02.91200,156.96,133.47,-1000.0,-1000.0,,,,building car car pavement plant_horizontal plant_vertical plant_vertical pole,
1419,BDL037_Suna_EyeTracking_Walk2_Render.mov,1419,fixation,23486,783846.666667,783946.666667,100.0,783478.333333,00:13:03.84700,148.66,72.73,-1000.0,-1000.0,,,,bench_chair building car car pavement plant_horizontal plant_vertical plant_vertical plant_vertical pole,plant_vertical
1420,BDL037_Suna_EyeTracking_Walk2_Render.mov,1420,fixation,23495,783980.0,784380.0,400.0,783778.333333,00:13:04.14700,155.04,134.69,-1000.0,-1000.0,,,,building building car pavement plant_horizontal plant_vertical pole pole,pavement
1421,BDL037_Suna_EyeTracking_Walk2_Render.mov,1421,fixation,23507,784446.666667,784746.666667,300.0,784178.333333,00:13:04.54700,146.8,130.47,-1000.0,-1000.0,,,,building car car car pavement plant_vertical plant_vertical plant_vertical,pavement
1422,BDL037_Suna_EyeTracking_Walk2_Render.mov,1422,fixation,23522,785048.333333,785148.333333,100.0,784680.0,00:13:05.04800,154.32,132.48,-1000.0,-1000.0,,,,building car car pavement plant_horizontal plant_vertical plant_vertical,pavement
1423,BDL037_Suna_EyeTracking_Walk2_Render.mov,1423,fixation,23537,785515.0,785681.666667,166.666667,785180.0,00:13:05.54800,157.72,134.2,-1000.0,-1000.0,,,,building car car pavement plant_horizontal plant_vertical plant_vertical plant_vertical,pavement
1424,BDL037_Suna_EyeTracking_Walk2_Render.mov,1424,fixation,23548,785848.333333,786048.333333,200.0,785546.666667,00:13:05.91500,145.88,7.74,-1000.0,-1000.0,,,,building building car car pavement plant_horizontal plant_vertical plant_vertical,
1425,BDL037_Suna_EyeTracking_Walk2_Render.mov,1425,fixation,23555,786081.666667,786315.0,233.333333,785780.0,00:13:06.14800,161.41,4.14,-1000.0,-1000.0,,,,building building building building building car car pavement plant_vertical plant_vertical plant_vertical sign,
1426,BDL037_Suna_EyeTracking_Walk2_Render.mov,1426,fixation,23562,786315.0,786516.666667,201.666667,786015.0,00:13:06.38300,161.76,48.81,-1000.0,-1000.0,,,,building building building building car car pavement plant_horizontal plant_vertical plant_vertical sky sky,plant_vertical
1427,BDL037_Suna_EyeTracking_Walk2_Render.mov,1427,fixation,23568,786550.0,786683.333333,133.333333,786215.0,00:13:06.58300,160.87,137.11,-1000.0,-1000.0,,,,building car car pavement plant_horizontal plant_vertical plant_vertical sky,pavement
1428,BDL037_Suna_EyeTracking_Walk2_Render.mov,1428,fixation,23578,786916.666667,787016.666667,100.0,786548.333333,00:13:06.91700,155.66,135.2,-1000.0,-1000.0,,,,building building car car pavement person plant_horizontal plant_horizontal plant_vertical plant_vertical sign,pavement
1429,BDL037_Suna_EyeTracking_Walk2_Render.mov,1429,fixation,23590,787250.0,787483.333333,233.333333,786948.333333,00:13:07.31700,142.07,20.61,-1000.0,-1000.0,,,,building building car car car pavement plant_vertical plant_vertical sign,plant_vertical
1430,BDL037_Suna_EyeTracking_Walk2_Render.mov,1430,fixation,23618,788018.333333,788551.666667,533.333333,787883.333333,00:13:08.25200,175.51,11.5,-1000.0,-1000.0,,,,building building car pavement plant_horizontal plant_vertical plant_vertical sign,plant_vertical plant_vertical
1431,BDL037_Suna_EyeTracking_Walk2_Render.mov,1431,fixation,23629,788551.666667,788751.666667,200.0,788250.0,00:13:08.61800,156.23,8.39,-1000.0,-1000.0,,,,building building car car car pavement plant_horizontal plant_vertical plant_vertical sign,
1432,BDL037_Suna_EyeTracking_Walk2_Render.mov,1432,fixation,23665,789686.666667,790053.333333,366.666667,789451.666667,00:13:09.82000,221.92,8.04,-1000.0,-1000.0,,,,building car car car car pavement person plant_vertical,
1433,BDL037_Suna_EyeTracking_Walk2_Render.mov,1433,fixation,23685,790388.333333,790688.333333,300.0,790120.0,00:13:10.48800,197.49,33.02,-1000.0,-1000.0,,,,building building car car pavement person plant_vertical plant_vertical,plant_vertical
1434,BDL037_Suna_EyeTracking_Walk2_Render.mov,1434,fixation,23695,790821.666667,790921.666667,100.0,790453.333333,00:13:10.82200,124.53,45.55,-1000.0,-1000.0,,,,building car car pavement plant_vertical plant_vertical plant_vertical,plant_vertical plant_vertical
1435,BDL037_Suna_EyeTracking_Walk2_Render.mov,1435,fixation,23701,790988.333333,791155.0,166.666667,790653.333333,00:13:11.02200,103.72,39.88,-1000.0,-1000.0,,,,building building car car car pavement person plant_vertical plant_vertical,plant_vertical
1436,BDL037_Suna_EyeTracking_Walk2_Render.mov,1436,fixation,23708,791188.333333,791388.333333,200.0,790886.666667,00:13:11.25500,133.53,59.7,-1000.0,-1000.0,,,,building building car car car pavement person plant_vertical plant_vertical plant_vertical pole,plant_vertical plant_vertical
1437,BDL037_Suna_EyeTracking_Walk2_Render.mov,1437,fixation,23716,791488.333333,791655.0,166.666667,791153.333333,00:13:11.52200,69.92,33.92,-1000.0,-1000.0,,,,building building car car car pavement plant_vertical plant_vertical,plant_vertical
1438,BDL037_Suna_EyeTracking_Walk2_Render.mov,1438,fixation,23733,792056.666667,792190.0,133.333333,791721.666667,00:13:12.09000,199.36,49.27,-1000.0,-1000.0,,,,building car car pavement plant_vertical plant_vertical,
1439,BDL037_Suna_EyeTracking_Walk2_Render.mov,1439,fixation,23737,792190.0,792323.333333,133.333333,791855.0,00:13:12.22300,166.7,53.2,-1000.0,-1000.0,,,,building building car car pavement plant_vertical plant_vertical plant_vertical,plant_vertical
1440,BDL037_Suna_EyeTracking_Walk2_Render.mov,1440,fixation,23745,792356.666667,792723.333333,366.666667,792121.666667,00:13:12.49000,185.2,111.88,-1000.0,-1000.0,,,,building building building car car car pavement plant_vertical plant_vertical sky,plant_vertical
1441,BDL037_Suna_EyeTracking_Walk2_Render.mov,1441,fixation,23754,792723.333333,792956.666667,233.333333,792421.666667,00:13:12.79000,149.91,116.75,-1000.0,-1000.0,,,,building building building building car car car pavement person plant_vertical plant_vertical sky,plant_vertical plant_vertical
1442,BDL037_Suna_EyeTracking_Walk2_Render.mov,1442,fixation,23769,793258.333333,793391.666667,133.333333,792923.333333,00:13:13.29200,129.24,166.01,-1000.0,-1000.0,,,,building building car car pavement pavement person plant_vertical sky,
1443,BDL037_Suna_EyeTracking_Walk2_Render.mov,1443,fixation,23790,793991.666667,794091.666667,100.0,793623.333333,00:13:13.99200,93.32,23.45,-1000.0,-1000.0,,,,building car pavement person plant_vertical plant_vertical pole,
1444,BDL037_Suna_EyeTracking_Walk2_Render.mov,1444,fixation,23797,794225.0,794325.0,100.0,793856.666667,00:13:14.22500,222.81,90.51,-1000.0,-1000.0,,,,building pavement pavement pavement person pole sky,
1445,BDL037_Suna_EyeTracking_Walk2_Render.mov,1445,fixation,23805,794460.0,794626.666667,166.666667,794125.0,00:13:14.49300,95.1,68.57,-1000.0,-1000.0,,,,building pavement person plant_vertical plant_vertical plant_vertical sky sky,
1446,BDL037_Suna_EyeTracking_Walk2_Render.mov,1446,fixation,23809,794626.666667,794726.666667,100.0,794258.333333,00:13:14.62700,72.74,45.16,-1000.0,-1000.0,,,,building pavement pavement person plant_vertical plant_vertical plant_vertical sky sky,sky
1447,BDL037_Suna_EyeTracking_Walk2_Render.mov,1447,fixation,23815,794793.333333,794926.666667,133.333333,794458.333333,00:13:14.82700,91.51,48.68,-1000.0,-1000.0,,,,building pavement person person plant_vertical plant_vertical,person plant_vertical
1448,BDL037_Suna_EyeTracking_Walk2_Render.mov,1448,fixation,23822,795026.666667,795160.0,133.333333,794691.666667,00:13:15.06000,23.22,14.17,-1000.0,-1000.0,,,,building building car pavement person plant_vertical plant_vertical,
1449,BDL037_Suna_EyeTracking_Walk2_Render.mov,1449,fixation,23844,795728.333333,795961.666667,233.333333,795426.666667,00:13:15.79500,36.92,31.76,-1000.0,-1000.0,,,,car pavement pavement person plant_vertical plant_vertical plant_vertical sky sky sky,person
1450,BDL037_Suna_EyeTracking_Walk2_Render.mov,1450,fixation,23862,796395.0,796495.0,100.0,796026.666667,00:13:16.39500,71.3,66.98,-1000.0,-1000.0,,,,pavement pavement person plant_vertical plant_vertical,person
1451,BDL037_Suna_EyeTracking_Walk2_Render.mov,1451,fixation,23876,796861.666667,796961.666667,100.0,796493.333333,00:13:16.86200,123.15,187.67,-1000.0,-1000.0,,,,pavement person plant_horizontal plant_vertical sky,person
1452,BDL037_Suna_EyeTracking_Walk2_Render.mov,1452,fixation,23909,797896.666667,798096.666667,200.0,797595.0,00:13:17.96300,196.01,136.7,-1000.0,-1000.0,,,,building pavement plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical sky,plant_vertical plant_vertical
1453,BDL037_Suna_EyeTracking_Walk2_Render.mov,1453,fixation,23915,798130.0,798263.333333,133.333333,797795.0,00:13:18.16300,181.21,88.82,-1000.0,-1000.0,,,,building building pavement plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical sky,plant_vertical plant_vertical
1454,BDL037_Suna_EyeTracking_Walk2_Render.mov,1454,fixation,23918,798263.333333,798365.0,101.666667,797895.0,00:13:18.26300,166.0,171.97,-1000.0,-1000.0,,,,building pavement plant_horizontal plant_vertical plant_vertical plant_vertical sky sky,plant_horizontal
1455,BDL037_Suna_EyeTracking_Walk2_Render.mov,1455,fixation,23952,799331.666667,799565.0,233.333333,799030.0,00:13:19.39800,248.93,102.08,-1000.0,-1000.0,,,,building building building pavement plant_horizontal plant_horizontal plant_vertical plant_vertical sky,
1456,BDL037_Suna_EyeTracking_Walk2_Render.mov,1456,fixation,23960,799631.666667,799800.0,168.333333,799296.666667,00:13:19.66500,299.99,91.2,-1000.0,-1000.0,,,,building building pavement plant_horizontal plant_horizontal plant_vertical plant_vertical sky,plant_vertical
1457,BDL037_Suna_EyeTracking_Walk2_Render.mov,1457,fixation,23966,799833.333333,800000.0,166.666667,799498.333333,00:13:19.86700,272.5,117.52,-1000.0,-1000.0,,,,building building pavement plant_horizontal plant_horizontal plant_vertical sky,plant_vertical
