,Unnamed: 0,filename,frame,subset,dog,class_count,class_list
720,720,46473a38-3034.jpg,3034,test,suna,12,person plant_vertical building building plant_vertical plant_vertical plant_vertical sky plant_horizontal pavement pavement pole
721,721,426397c9-2997.jpg,2997,test,kermit,7,plant_horizontal plant_horizontal person plant_horizontal pavement building building
722,722,9eb51ccd-2938.jpg,2938,test,suna,8,person plant_vertical building building plant_horizontal pavement sky plant_vertical
723,723,0f594100-2843.jpg,2843,test,kermit,12,person person building pavement pavement pavement plant_horizontal plant_horizontal building plant_horizontal plant_horizontal pavement
724,724,c5b40981-2727.jpg,2727,test,suna,12,plant_horizontal pole pole plant_vertical plant_vertical person building plant_horizontal plant_horizontal pavement pavement sky
725,725,5b95f6ab-2766.jpg,2766,test,kermit,5,person plant_vertical plant_vertical plant_vertical sky
726,726,29876a84-2693.jpg,2693,test,kermit,3,person plant_horizontal pavement
727,727,917f8351-2622.jpg,2622,test,kermit,11,person pavement plant_horizontal plant_vertical plant_vertical building building sky pavement pavement plant_horizontal
728,728,38ec9860-2578.jpg,2578,test,kermit,7,person building building pavement plant_vertical sky plant_vertical
729,729,9ba0a7b9-2478.jpg,2478,test,suna,18,plant_horizontal plant_horizontal plant_horizontal plant_horizontal plant_horizontal pavement pavement pavement pole pole building building person plant_vertical plant_vertical sky sky sky
730,730,d08016e3-2376.jpg,2376,test,kermit,9,person plant_vertical plant_horizontal pavement plant_horizontal plant_horizontal building building sky
731,731,bd5312ee-2295.jpg,2295,test,suna,17,person plant_horizontal plant_horizontal plant_horizontal plant_horizontal plant_horizontal plant_horizontal pavement pavement pavement plant_vertical plant_vertical plant_vertical building building sky pavement
732,732,7f4a0be9-2239.jpg,2239,test,suna,7,person plant_vertical building building plant_vertical sky plant_vertical
733,733,29e22f02-2102.jpg,2102,test,suna,14,plant_horizontal pavement pavement plant_horizontal plant_horizontal plant_horizontal pole pole person person building plant_vertical plant_vertical sky
734,734,ea6abca3-2045.jpg,2045,test,daisy,11,person sky pole building pavement plant_horizontal plant_horizontal building plant_vertical plant_vertical plant_vertical
735,735,90bcd001-1987.jpg,1987,test,daisy,12,person building plant_horizontal plant_horizontal plant_horizontal plant_horizontal plant_vertical building pavement sky plant_vertical plant_vertical
736,736,7fae9da8-1951.jpg,1951,test,daisy,10,person sky plant_vertical plant_vertical pavement plant_horizontal plant_horizontal building pole building
737,737,04a9085e-1899.jpg,1899,test,mixeddogs,12,sky person building plant_vertical plant_horizontal plant_horizontal plant_horizontal plant_horizontal pavement plant_vertical building building
738,738,c0e6e3e1-612.jpg,612,test,kermit,12,plant_vertical person plant_vertical building pavement pavement pavement plant_horizontal plant_horizontal sky plant_vertical plant_horizontal
739,739,a8c7ce22-1531.jpg,1531,test,kermit,8,person building plant_vertical building plant_horizontal plant_horizontal plant_horizontal pavement
740,740,3264a3de-1420.jpg,1420,test,kermit,9,person building building pavement plant_horizontal plant_vertical plant_vertical sky building
741,741,77da7e96-902.jpg,902,test,mixeddogs,9,person plant_horizontal plant_horizontal building building plant_vertical plant_vertical pavement pavement
742,742,69d1e2da-734.jpg,734,test,kermit,11,person building pavement pavement plant_horizontal plant_vertical plant_horizontal plant_horizontal pavement plant_horizontal sky
743,743,82974216-24693.jpg,24693,test,suna,1,plant_horizontal
744,744,d02dc695-12246.jpg,12246,test,kermit,7,pavement pole building plant_horizontal plant_horizontal plant_vertical sky
745,745,cace490c-12163.jpg,12163,test,mixeddogs,5,pavement plant_horizontal pole plant_vertical sky
746,746,6ff47423-11946.jpg,11946,test,kermit,2,pavement building
747,747,f7732596-11873.jpg,11873,test,kermit,9,pavement plant_horizontal pole pavement bicycle building plant_vertical plant_horizontal building
748,748,61b1c66e-11759.jpg,11759,test,kermit,7,pavement building plant_horizontal pole plant_horizontal plant_vertical sky
749,749,a44d10f0-10110.jpg,10110,test,kermit,6,pavement person plant_horizontal building plant_vertical sky
750,750,583bcd73-9957.jpg,9957,test,kermit,1,plant_horizontal
751,751,4d0ba781-9636.jpg,9636,test,kermit,6,pavement plant_horizontal plant_horizontal building plant_vertical sky
752,752,edbf0127-9226.jpg,9226,test,kermit,1,pavement
753,753,b3aaa277-9160.jpg,9160,test,mixeddogs,5,plant_horizontal person pavement pavement plant_horizontal
754,754,8d9523d9-6724.jpg,6724,test,kermit,2,plant_horizontal pavement
755,755,861ca0e5-6319.jpg,6319,test,kermit,1,plant_horizontal
756,756,b784a4d2-6276.jpg,6276,test,mixeddogs,1,plant_horizontal
757,757,438ca976-6229.jpg,6229,test,daisy,1,plant_horizontal
758,758,ae012efc-6187.jpg,6187,test,kermit,1,plant_horizontal
759,759,28a2d062-6153.jpg,6153,test,kermit,1,plant_horizontal
760,760,562a5bb0-5947.jpg,5947,test,kermit,5,plant_horizontal building sky pole pavement
761,761,cd1132f4-5825.jpg,5825,test,daisy,7,pavement plant_horizontal plant_horizontal plant_vertical plant_vertical building sky
762,762,01a0b776-5547.jpg,5547,test,kermit,4,pavement plant_horizontal plant_vertical sky
763,763,8f667fc7-5146.jpg,5146,test,daisy,9,pavement plant_horizontal plant_horizontal plant_horizontal plant_vertical building building sky pole
764,764,0cefcf14-4421.jpg,4421,test,kermit,2,pole plant_horizontal
765,765,219c4be2-3815.jpg,3815,test,kermit,8,pavement plant_horizontal plant_horizontal building building building plant_vertical sky
766,766,f07b32d1-3440.jpg,3440,test,mixeddogs,14,plant_horizontal plant_horizontal plant_horizontal person pole pole bench_chair pavement pavement sky plant_vertical plant_vertical building building
767,767,c5b32864-2969.jpg,2969,test,suna,7,person plant_vertical plant_vertical sky sky building building
768,768,3cfc0ebf-2511.jpg,2511,test,suna,13,person pole pole building plant_horizontal plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical sky pavement pavement
769,769,78fdbe55-1455.jpg,1455,test,kermit,8,person pavement building building plant_horizontal plant_vertical plant_vertical plant_horizontal
770,770,81dda45c-775.jpg,775,test,mixeddogs,10,person building plant_vertical plant_vertical plant_vertical pavement pavement building plant_horizontal plant_horizontal
771,771,d047c50a-26325.jpg,26325,test,kermit,11,pavement plant_vertical plant_vertical building plant_vertical plant_vertical plant_vertical car car sky bicycle
772,772,c0e50ee4-24789.jpg,24789,test,kermit,13,pavement plant_vertical car car building person building sky building building building sky pole
773,773,76a350a1-22323.jpg,22323,test,kermit,15,pavement car person person person building plant_vertical building plant_vertical building pole plant_vertical sky car car
774,774,73a16a08-20557.jpg,20557,test,kermit,6,plant_vertical sky pavement car pole car
775,775,059b082c-18253.jpg,18253,test,kermit,9,pavement car car plant_vertical building building sky sky sky
776,776,42c38396-18010.jpg,18010,test,kermit,12,pavement plant_vertical building building car car car plant_vertical plant_vertical sky sky pavement
777,777,4a2b51a0-15021.jpg,15021,test,kermit,14,person plant_horizontal plant_vertical plant_horizontal pole sky pavement sky plant_vertical sky plant_vertical building building building
778,778,3496b899-14138.jpg,14138,test,kermit,20,person person pavement pavement person person plant_horizontal plant_horizontal plant_horizontal building plant_vertical plant_horizontal plant_vertical plant_vertical plant_vertical sky sky plant_vertical sky building
779,779,6c785da6-13997.jpg,13997,test,kermit,18,person person person plant_horizontal plant_horizontal plant_horizontal plant_horizontal plant_horizontal pavement pavement pavement plant_vertical plant_vertical sky sky plant_horizontal building sky
780,780,3b90e838-28720.jpg,28720,test,kermit,6,pavement plant_horizontal building building building plant_vertical
781,781,5a87996e-28180.jpg,28180,test,kermit,7,plant_horizontal plant_vertical plant_vertical building plant_horizontal pavement sky
782,782,28401c28-28017.jpg,28017,test,kermit,6,pavement plant_vertical plant_vertical plant_horizontal sky building
783,783,5a8b8c88-27902.jpg,27902,test,kermit,7,car plant_vertical plant_vertical pavement person building sky
784,784,f998388b-27820.jpg,27820,test,kermit,6,building pavement car plant_vertical person sky
785,785,31c8b1d1-27718.jpg,27718,test,kermit,9,plant_vertical sign pavement building plant_vertical building sky sky car
786,786,7fab3daf-27227.jpg,27227,test,kermit,7,building pavement car plant_vertical car sky sky
787,787,4bbfa2c1-27165.jpg,27165,test,kermit,6,plant_vertical car car pavement building sky
788,788,3d2b8a06-27044.jpg,27044,test,kermit,4,pavement plant_vertical plant_vertical building
789,789,527024b2-26979.jpg,26979,test,kermit,8,pavement plant_vertical car car person sky building building
790,790,caefd569-26864.jpg,26864,test,kermit,7,pavement car car plant_vertical sky sky sky
791,791,de66cc0f-26788.jpg,26788,test,kermit,10,pavement person car car car car plant_vertical sky sky building
792,792,603e3b8a-26689.jpg,26689,test,kermit,8,pavement plant_vertical car car person building sky plant_vertical
793,793,7e0397e5-26608.jpg,26608,test,kermit,6,car pavement car car plant_vertical plant_vertical
794,794,cf555478-26526.jpg,26526,test,kermit,12,building plant_vertical plant_vertical sky pavement building bicycle bicycle bicycle building building building
795,795,e5c117bb-26443.jpg,26443,test,kermit,22,person pavement bicycle bicycle building sky sky plant_vertical car car bicycle bicycle bicycle building building building building building building building bicycle building
796,796,718a53dd-26293.jpg,26293,test,kermit,13,pole pavement plant_vertical car plant_vertical bicycle car plant_vertical plant_vertical sky sky sky building
797,797,0cbe83ee-26193.jpg,26193,test,kermit,6,pavement plant_vertical pole building plant_vertical car
798,798,c7df7912-25103.jpg,25103,test,kermit,9,pavement plant_vertical sky building building sky building car building
799,799,443d834d-25017.jpg,25017,test,kermit,5,building plant_vertical pavement sky person
800,800,eb729336-24867.jpg,24867,test,kermit,11,pavement plant_vertical plant_vertical car car building sky building sky person pole
801,801,e783c08c-24715.jpg,24715,test,kermit,14,pavement plant_vertical building pole car car car building sky building building building sky plant_vertical
802,802,0c36a48d-24600.jpg,24600,test,kermit,9,person plant_vertical building sky pavement scooter person car plant_vertical
803,803,2d58c9a6-24516.jpg,24516,test,kermit,6,plant_vertical building building pavement person sky
804,804,710918e8-24281.jpg,24281,test,kermit,15,pavement car car building plant_vertical sky sky building plant_vertical building car building plant_vertical building building
805,805,9fb1520e-24221.jpg,24221,test,kermit,10,pavement car car pole plant_vertical building building plant_vertical sky sky
806,806,396cd99e-24109.jpg,24109,test,kermit,15,plant_vertical pavement bicycle pole car car car building building plant_vertical building sky pole sky sky
807,807,becc119f-24030.jpg,24030,test,kermit,12,scooter pavement pavement plant_horizontal plant_vertical plant_vertical building building car building sky sky
808,808,77911907-23962.jpg,23962,test,kermit,8,scooter plant_vertical pavement car building sky sky building
809,809,66d76473-23870.jpg,23870,test,kermit,11,pavement pole car car car building sky plant_vertical building building sky
810,810,6a527359-23740.jpg,23740,test,kermit,7,person plant_vertical pavement car building sky building
811,811,c033e028-23657.jpg,23657,test,kermit,10,pavement plant_vertical plant_vertical pole plant_horizontal building plant_vertical building sky sky
812,812,f75df056-23524.jpg,23524,test,kermit,11,pavement building car plant_vertical building sky pole building plant_vertical building building
813,813,fc20a4cb-23425.jpg,23425,test,kermit,10,pavement person pole plant_vertical building plant_vertical building plant_vertical pole pole
814,814,e6db9f67-23345.jpg,23345,test,kermit,10,pavement car car plant_vertical building building sky plant_horizontal plant_vertical plant_vertical
815,815,649ed7df-23257.jpg,23257,test,kermit,12,pavement car car building sky plant_vertical car building building person person building
816,816,411d529c-23118.jpg,23118,test,kermit,7,pavement car plant_vertical person plant_vertical building sky
817,817,43f35ef9-23026.jpg,23026,test,kermit,4,plant_vertical pavement sky person
818,818,01ff51fc-22951.jpg,22951,test,kermit,2,pavement plant_vertical
819,819,c016e61f-22886.jpg,22886,test,kermit,7,sign pavement plant_vertical building plant_vertical plant_vertical person
820,820,2c52c430-22790.jpg,22790,test,kermit,18,pavement building building person person car plant_vertical car car building plant_vertical plant_vertical pavement construction building sky building building
821,821,e8248c67-22692.jpg,22692,test,kermit,20,plant_horizontal person pavement person person person plant_vertical plant_vertical plant_vertical plant_vertical construction construction pavement pavement pavement pavement sky car car pavement
822,822,ff021b7e-22617.jpg,22617,test,kermit,12,plant_vertical construction construction construction car person sky pavement pavement pavement pavement building
823,823,5f781bab-22526.jpg,22526,test,kermit,11,pavement car building plant_horizontal construction plant_vertical person building sky plant_vertical plant_vertical
824,824,b5dd714a-22463.jpg,22463,test,kermit,9,person person pavement building plant_horizontal pole car plant_vertical sky
825,825,ee2e22be-22374.jpg,22374,test,kermit,17,building plant_vertical pavement plant_horizontal construction pavement pavement pavement building building person plant_horizontal plant_vertical building plant_vertical sky sky
826,826,4d0e5eaf-22184.jpg,22184,test,kermit,5,pole car car pavement plant_vertical
827,827,f22e8504-22111.jpg,22111,test,kermit,7,plant_vertical pavement building plant_vertical car sky building
828,828,77db686b-22012.jpg,22012,test,kermit,14,pavement plant_vertical building building pole car car car car car plant_vertical sky building person
829,829,cb60b10b-21888.jpg,21888,test,kermit,7,plant_vertical pavement car sky sky person building
830,830,2d86fb87-21768.jpg,21768,test,kermit,7,plant_vertical building sky pavement person car car
831,831,034eb86e-21693.jpg,21693,test,kermit,8,plant_horizontal plant_vertical person car car pavement building sky
832,832,0e044b49-21615.jpg,21615,test,kermit,7,pavement car car pole plant_vertical person building
833,833,7c436713-21520.jpg,21520,test,kermit,3,pavement plant_vertical sky
834,834,5939d975-21440.jpg,21440,test,kermit,8,person pavement plant_vertical car car building sky sky
835,835,c1d0a011-21349.jpg,21349,test,kermit,8,pavement plant_vertical building sky car person car sky
836,836,64b472d1-21251.jpg,21251,test,kermit,7,car pavement plant_vertical building pavement building plant_vertical
837,837,71814161-21181.jpg,21181,test,kermit,8,person pavement building plant_vertical plant_vertical car car sky
838,838,d0b29796-21114.jpg,21114,test,kermit,7,plant_vertical car pavement plant_vertical building building sky
839,839,4bca9020-21039.jpg,21039,test,kermit,10,plant_vertical pavement car car pole plant_vertical plant_vertical building sky sky
840,840,283eb623-20949.jpg,20949,test,kermit,1,plant_vertical
841,841,2c2f2a1e-20886.jpg,20886,test,kermit,4,plant_vertical pavement car person
842,842,51d1a331-20779.jpg,20779,test,kermit,1,plant_vertical
843,843,c29b5403-20712.jpg,20712,test,kermit,2,pavement plant_vertical
844,844,1b1806b3-20636.jpg,20636,test,kermit,10,pavement plant_vertical plant_vertical pole car car plant_vertical building sky sky
845,845,ce998852-20526.jpg,20526,test,kermit,6,plant_vertical car building building sky pavement
846,846,f16d2dcc-20407.jpg,20407,test,kermit,10,pavement car plant_vertical plant_vertical plant_vertical pole car building building sky
847,847,29a29f31-20338.jpg,20338,test,kermit,8,pavement car plant_vertical pavement building plant_vertical car building
848,848,e5b9b69d-20260.jpg,20260,test,kermit,16,pavement plant_vertical car car pole car plant_horizontal car building car plant_vertical sky sky building plant_vertical sky
849,849,6a3b49b5-20181.jpg,20181,test,kermit,11,pavement car car car car sky sky plant_vertical building plant_vertical plant_vertical
850,850,efb0c3cc-20095.jpg,20095,test,kermit,10,pavement plant_vertical building plant_vertical car car plant_vertical building sky sky
851,851,47de9f00-20010.jpg,20010,test,kermit,9,pavement plant_vertical building building person plant_vertical building sky sky
852,852,5aea7414-19914.jpg,19914,test,kermit,17,pavement plant_vertical plant_vertical plant_vertical plant_vertical building pavement car car car car car car sky sky sky building
853,853,89e51d06-19789.jpg,19789,test,kermit,6,pavement plant_vertical building car building car
854,854,da3abf7d-19706.jpg,19706,test,kermit,4,car car pavement plant_vertical
855,855,29e99f1b-19640.jpg,19640,test,kermit,7,car car car pavement plant_vertical sky building
856,856,c9efb0b8-19562.jpg,19562,test,kermit,7,person pavement building plant_vertical car sky sky
857,857,8c867f3e-18738.jpg,18738,test,kermit,3,pavement plant_vertical building
858,858,4e9bb2b7-18633.jpg,18633,test,kermit,3,pavement plant_vertical building
859,859,fe45c46e-18551.jpg,18551,test,kermit,16,pavement pavement pole plant_vertical building plant_vertical pole person plant_vertical sky building building plant_vertical plant_vertical car car
860,860,86e6dcf8-18479.jpg,18479,test,kermit,8,pavement pole car plant_vertical sky person building plant_vertical
861,861,e7ea0642-18380.jpg,18380,test,kermit,7,pavement plant_vertical building car building sky sky
862,862,62043e58-18319.jpg,18319,test,kermit,11,pavement plant_vertical plant_vertical car car building building pavement pavement sky sky
863,863,717a8068-18218.jpg,18218,test,kermit,5,pavement building person plant_vertical building
864,864,a2336bf3-18156.jpg,18156,test,kermit,9,pavement plant_vertical building plant_vertical car building pavement sky building
865,865,049e6fa9-15523.jpg,15523,test,kermit,15,pavement plant_vertical plant_vertical pole plant_horizontal plant_horizontal plant_horizontal building building building sky plant_vertical building sky sky
866,866,35d79d22-15159.jpg,15159,test,kermit,10,pavement plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical plant_vertical building building
867,867,a5b5a963-1389.jpg,1389,test,goose,18,person person plant_horizontal plant_horizontal plant_horizontal plant_horizontal person plant_horizontal pavement building building plant_horizontal pavement plant_vertical pavement plant_horizontal plant_vertical sky
868,868,0981511d-6472.jpg,6472,test,goose,5,pavement person person plant_vertical building
869,869,54381221-28838.jpg,28838,test,goose,3,pavement building sky
870,870,3050afb9-32005.jpg,32005,test,goose,3,person building sky
871,871,df58a312-11477.jpg,11477,test,goose,5,person building pavement plant_vertical sky
872,872,52b5e481-12122.jpg,12122,test,goose,7,person building plant_vertical pavement sky building plant_vertical
873,873,1c483929-12622.jpg,12622,test,goose,12,pavement plant_horizontal sculpture building plant_vertical building plant_horizontal building plant_vertical sky person sky
874,874,d542bd89-14557.jpg,14557,test,goose,13,pavement person plant_horizontal plant_horizontal plant_horizontal sculpture sculpture building building sky plant_vertical sky sky
875,875,7cd71cb8-8629.jpg,8629,test,goose,11,pole plant_horizontal pavement plant_horizontal plant_vertical building building plant_vertical building sky sky
876,876,e68ddd37-6519.jpg,6519,test,goose,9,pavement plant_horizontal pole building building plant_vertical plant_vertical plant_vertical plant_horizontal
877,877,8ee2e3ed-5747.jpg,5747,test,goose,4,plant_horizontal pavement pavement building
878,878,26171424-1350.jpg,1350,test,goose,16,person pavement plant_horizontal plant_horizontal plant_horizontal building building plant_horizontal plant_vertical building plant_vertical plant_vertical person sky sky person
879,879,6c944a04-10188.jpg,10188,test,goose,3,plant_horizontal pavement pavement
880,880,be947f85-9132.jpg,9132,test,goose,6,pavement building sky plant_vertical plant_horizontal plant_vertical
881,881,414dc995-7284.jpg,7284,test,goose,9,plant_horizontal plant_horizontal plant_vertical person pavement plant_horizontal pavement building sky
882,882,5b3be56b-7011.jpg,7011,test,goose,6,person person plant_vertical building building sky
883,883,bd4d1059-6207.jpg,6207,test,goose,14,person plant_horizontal bench_chair bench_chair bench_chair pavement plant_horizontal plant_vertical plant_vertical plant_vertical building building sky sky
884,884,62bb75dc-6173.jpg,6173,test,goose,8,plant_horizontal person person pavement building plant_vertical plant_vertical building
885,885,426f7a5e-8673.jpg,8673,test,goose,9,person pavement plant_horizontal plant_horizontal building building plant_vertical building sky
886,886,9d8b64d5-19936.jpg,19936,test,goose,5,construction person pavement plant_vertical building
887,887,1d13dc55-35763.jpg,35763,test,goose,7,building plant_vertical sky sky plant_vertical plant_vertical person
888,888,10f5a455-24386.jpg,24386,test,goose,12,person person plant_vertical plant_vertical sky plant_vertical plant_vertical plant_horizontal pavement pavement building building
889,889,bb4c5ba9-25703.jpg,25703,test,goose,10,pole pavement person sky plant_vertical pole building sky plant_vertical building
890,890,759c68ac-30302.jpg,30302,test,goose,22,car car car pavement plant_vertical plant_horizontal person building building building building plant_vertical plant_vertical plant_vertical pole plant_vertical plant_vertical sky sky sky sky plant_vertical
891,891,53aed6f0-33191.jpg,33191,test,goose,18,pavement pavement person building plant_horizontal plant_horizontal pavement plant_horizontal pavement person pavement plant_horizontal pavement plant_horizontal plant_horizontal plant_vertical plant_vertical building
892,892,0e532f7f-13364.jpg,13364,test,goose,11,plant_horizontal sculpture plant_vertical plant_vertical pavement pavement person building building sky sky
893,893,ad82bc6f-14868.jpg,14868,test,goose,13,sculpture plant_horizontal pavement plant_horizontal building building plant_vertical plant_vertical plant_vertical building building sky sky
894,894,a6ac133b-17458.jpg,17458,test,goose,10,plant_horizontal plant_horizontal pavement plant_vertical building plant_vertical sky sky sky building
895,895,e4bc078d-23549.jpg,23549,test,goose,12,car person car pavement pole plant_vertical building building building sky sky plant_vertical
896,896,f4a699c7-24558.jpg,24558,test,goose,10,person car pavement person plant_horizontal plant_vertical building building sky sky
897,897,4ef42042-27283.jpg,27283,test,goose,12,pavement bench_chair pole pole plant_vertical plant_vertical plant_vertical building pole building sky plant_vertical
898,898,4d4b6eec-35921.jpg,35921,test,goose,7,plant_horizontal person plant_horizontal plant_horizontal plant_horizontal pavement building
899,899,f90bcb26-26326.jpg,26326,test,goose,5,pavement plant_horizontal building plant_vertical sky
900,900,257216f3-31849.jpg,31849,test,goose,2,pavement building
901,901,5999b1c1-24968.jpg,24968,test,goose,8,plant_horizontal pavement plant_vertical building plant_vertical building plant_vertical sky
902,902,902d4aea-28949.jpg,28949,test,goose,14,building pavement construction car pole pavement car building plant_vertical sky plant_vertical sky plant_vertical building
903,903,929d5e03-29318.jpg,29318,test,goose,15,construction pole pole car car car plant_horizontal plant_vertical pole sky sky sky building plant_vertical pavement
904,904,ca928d50-33063.jpg,33063,test,goose,5,plant_horizontal plant_vertical plant_vertical building building
905,905,226fe141-31767.jpg,31767,test,goose,7,pavement sign building building building plant_vertical sky
906,906,a05cb300-29470.jpg,29470,test,goose,18,pole plant_vertical building building sky building car car sign car car construction plant_vertical sky pavement plant_vertical building plant_vertical
907,907,dfbf5d42-32651.jpg,32651,test,goose,9,pavement person plant_vertical plant_horizontal plant_horizontal building building plant_vertical sky
908,908,f6dc9201-29648.jpg,29648,test,goose,13,car car car construction building building plant_vertical plant_vertical plant_vertical plant_vertical building sky pavement
909,909,e211c1ff-10923.jpg,10923,test,goose,8,bench_chair plant_horizontal building pavement plant_vertical sky sky sky
910,910,59c6acdb-10596.jpg,10596,test,goose,7,person pavement plant_horizontal plant_vertical building building sky
911,911,995b08d7-10358.jpg,10358,test,goose,13,person person pavement plant_horizontal plant_vertical building building plant_vertical plant_vertical building building plant_vertical sky
912,912,be3ae3f2-9383.jpg,9383,test,goose,11,person pavement plant_horizontal pavement plant_horizontal plant_horizontal plant_vertical building building sky sky
913,913,04bdf6d7-7959.jpg,7959,test,goose,12,person bicycle sky building plant_vertical plant_vertical pole pavement pavement plant_horizontal plant_vertical sky
914,914,c5741365-8598.jpg,8598,test,goose,6,building pole sky sky sky plant_horizontal
915,915,fad6db3f-14794.jpg,14794,test,goose,13,plant_horizontal pavement sculpture sculpture pole building building plant_vertical plant_vertical plant_horizontal plant_vertical sky sky
916,916,2de601ce-12753.jpg,12753,test,goose,9,sculpture plant_horizontal building building building plant_vertical building plant_vertical sky
917,917,aad303bb-13401.jpg,13401,test,goose,13,pavement pavement plant_horizontal pole plant_vertical building plant_vertical building plant_vertical sky sky sky sky
918,918,b534b58d-11329.jpg,11329,test,goose,6,plant_horizontal plant_vertical building sky building pavement
919,919,b2b0d5d6-10557.jpg,10557,test,goose,7,bench_chair pavement plant_horizontal building plant_horizontal plant_vertical sky
920,920,861fb441-1197.jpg,1197,test,goose,11,person person building building plant_vertical plant_vertical plant_horizontal plant_vertical building sky sky
921,921,b00aab25-26424.jpg,26424,test,goose,3,plant_vertical plant_horizontal sky
922,922,e83f4469-36479.jpg,36479,test,goose,0,
923,923,27093f97-15115.jpg,15115,test,goose,11,sculpture sculpture plant_horizontal building building pavement pavement building plant_vertical plant_vertical sky
924,924,143a1d48-15258.jpg,15258,test,goose,7,sculpture plant_horizontal building building plant_vertical sky sky
925,925,c0f2cbab-15708.jpg,15708,test,goose,12,pole building pavement plant_horizontal plant_horizontal plant_vertical building building plant_vertical plant_vertical plant_vertical sky
926,926,36f90f01-21211.jpg,21211,test,goose,10,pole building building sky sky pavement plant_vertical building plant_vertical plant_vertical
927,927,913511a7-23451.jpg,23451,test,goose,10,sign pavement pole car building sky plant_vertical plant_vertical plant_vertical plant_vertical
928,928,687a2474-13328.jpg,13328,test,goose,8,pavement plant_horizontal building building plant_vertical sculpture plant_vertical sky
929,929,07560dd7-20608.jpg,20608,test,goose,7,car pavement plant_horizontal plant_vertical building sky sky
930,930,f78448a9-21922.jpg,21922,test,goose,9,person person bus pavement building building plant_vertical plant_vertical sky
931,931,780d64c8-22764.jpg,22764,test,goose,9,car person building plant_vertical plant_vertical building pavement plant_vertical sky
932,932,c96a94c6-30100.jpg,30100,test,goose,15,pavement car car car car building building bicycle plant_vertical plant_vertical plant_vertical sky sky building building
933,933,4dacf415-31148.jpg,31148,test,goose,6,person sky building plant_vertical pavement plant_vertical
934,934,95b3703a-34256.jpg,34256,test,goose,13,pavement pavement pavement plant_horizontal plant_horizontal plant_vertical building building plant_vertical person plant_vertical plant_vertical sky
935,935,89d2e31b-31220.jpg,31220,test,goose,6,building pavement person plant_vertical sky plant_vertical
936,936,da3b5973-30561.jpg,30561,test,goose,7,person car pavement building sky plant_vertical sky
937,937,0578085c-28868.jpg,28868,test,goose,8,pavement person building building sky sky plant_vertical plant_vertical
938,938,c6e38b7b-28266.jpg,28266,test,goose,9,building building plant_vertical plant_vertical pavement sky sky sky sky
939,939,64e21fae-27513.jpg,27513,test,goose,9,pavement bench_chair plant_vertical pole pole building building plant_vertical sky
940,940,74ab59bb-14379.jpg,14379,test,goose,13,plant_horizontal building building pavement plant_horizontal pole plant_vertical building building plant_vertical plant_vertical plant_vertical sky
941,941,14677d0f-8353.jpg,8353,test,goose,6,sky sky plant_vertical building pavement plant_horizontal
942,942,550db280-8109.jpg,8109,test,goose,10,pavement person pavement plant_horizontal plant_vertical building plant_vertical plant_vertical sky plant_vertical
943,943,e142d331-7725.jpg,7725,test,goose,8,plant_horizontal pavement building plant_vertical sky pole building pole
944,944,d757775a-6589.jpg,6589,test,goose,11,pavement plant_horizontal plant_horizontal plant_horizontal building pole pole plant_vertical plant_vertical sky plant_vertical
945,945,98532b61-1831.jpg,1831,test,goose,4,person plant_vertical sky plant_vertical
946,946,bb17d251-32476.jpg,32476,test,goose,8,person plant_vertical plant_horizontal building sky pavement pavement plant_vertical
947,947,c27d58f2-28201.jpg,28201,test,goose,7,building building plant_vertical plant_vertical pavement sky sky
948,948,45c31373-9349.jpg,9349,test,goose,5,building building pole pavement pavement
949,949,6838f2d1-14898.jpg,14898,test,goose,8,pavement pavement pavement person plant_vertical building sky sky
950,950,c7e3f61e-20693.jpg,20693,test,goose,3,plant_vertical building sky
951,951,03df2009-21540.jpg,21540,test,goose,9,building plant_vertical plant_vertical sign bench_chair bench_chair plant_horizontal pavement plant_vertical
952,952,55821aad-21602.jpg,21602,test,goose,11,pavement building building car plant_vertical bench_chair bench_chair plant_vertical plant_vertical sky pole
953,953,b2b8a3b1-27601.jpg,27601,test,goose,4,pavement plant_horizontal plant_vertical building
954,954,2931d072-9853.jpg,9853,test,goose,8,plant_horizontal plant_vertical pavement person building building building sky
955,955,00fd9da5-6881.jpg,6881,test,goose,8,building building pavement plant_horizontal pole plant_vertical plant_vertical sky
956,956,e25d07ed-6619.jpg,6619,test,goose,10,pavement pole plant_horizontal plant_horizontal pole building plant_vertical plant_vertical plant_vertical sky
957,957,880cce9d-426.jpg,426,test,goose,8,person plant_horizontal pavement pole building building plant_vertical sky
958,958,6239344d-317.jpg,317,test,goose,12,person sky sky pavement pole building building plant_vertical plant_vertical plant_horizontal plant_horizontal plant_vertical
959,959,17a49aef-176.jpg,176,test,goose,1,plant_horizontal
960,960,fdee8c28-13726.jpg,13726,test,goose,8,building building pavement plant_vertical plant_vertical plant_vertical sky sky
961,961,f3b34d05-671.jpg,671,test,goose,8,person building person pavement sky sky plant_vertical plant_vertical
962,962,05115e38-Screen_Shot_2022-01-12_at_11.23.25_AM.png,Screen_Shot_2022,test,goose,9,plant_horizontal pavement bench_chair plant_vertical building building plant_vertical person sky
963,963,aedbec0a-Screen_Shot_2022-01-12_at_11.23.02_AM.png,Screen_Shot_2022,test,goose,7,plant_horizontal plant_vertical plant_vertical car sky building pavement
