,/Users/pslive1/Documents/Walk_Projext/BDL037_Suna_Walk_Take2/BDL037_Suna_EyeTracking_Walk2_Render/BDL037_Suna_EyeTracking_Walk2_Render.mov,FixationNum,ProductCode,FrameNumber,StartFix(ms),EndFix(ms),Duration(ms),TimeSinceFirstCodedFixation(ms),MovieTime(HH:MM:SS.SSSSS),PORX,PORY,PupilWidth,PupilHeight,SubjectGender,SubjectAge,Notes,all_classes,fixation_classes,fixation_classes_no_background,union_areas,percentage_area
1490,BDL037_Suna_EyeTracking_Walk2_Render.mov,1490,fixation,24477,816720.0,817221.666667,501.666667,816551.666667,00:13:36.92000,211.34,32.38,-1000.0,-1000.0,,,,building building building pavement plant_horizontal plant_horizontal plant_horizontal plant_vertical,building: 1.0 background: 0.0,building: 1.0,0.9036946614583333,pavement:0.7104166666666667 plant_vertical:0.028528645833333335 plant_horizontal:0.061682942708333334 building:0.16601236979166667
1491,BDL037_Suna_EyeTracking_Walk2_Render.mov,1491,fixation,24490,817221.666667,817588.333333,366.666667,816986.666667,00:13:37.35500,236.93,36.05,-1000.0,-1000.0,,,,building pavement plant_horizontal plant_vertical plant_vertical sky,building: 1.0 background: 0.0,building: 1.0,0.8602473958333333,pavement:0.655927734375 building:0.12722981770833333 plant_vertical:0.06135091145833334 plant_horizontal:0.026214192708333334 sky:0.0037369791666666667
1492,BDL037_Suna_EyeTracking_Walk2_Render.mov,1492,fixation,24498,817588.333333,817721.666667,133.333333,817253.333333,00:13:37.62200,184.6,152.03,-1000.0,-1000.0,,,,building building building pavement plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical sculpture,pavement: 1.0 background: 0.0,pavement: 1.0,0.8904361979166666,pavement:0.6580631510416667 plant_horizontal:0.07230143229166666 building:0.16644205729166667 plant_vertical:0.056097005208333335 sculpture:0.016022135416666666
1493,BDL037_Suna_EyeTracking_Walk2_Render.mov,1493,fixation,24502,817721.666667,817855.0,133.333333,817386.666667,00:13:37.75500,189.29,39.01,-1000.0,-1000.0,,,,building building building pavement pavement plant_horizontal plant_vertical plant_vertical plant_vertical,building: 1.0 background: 0.0,building: 1.0,0.8926529947916667,pavement:0.6834342447916666 plant_vertical:0.064091796875 plant_horizontal:0.028802083333333332 building:0.17422200520833334
1494,BDL037_Suna_EyeTracking_Walk2_Render.mov,1494,fixation,24524,817855.0,819190.0,1335.0,818121.666667,00:13:38.49000,207.91,59.02,-1000.0,-1000.0,,,,bench_chair building pavement pavement plant_horizontal plant_vertical plant_vertical plant_vertical sculpture sky,building: 1.0 background: 0.0,building: 1.0,0.9005729166666666,pavement:0.6386751302083333 building:0.11966796875 plant_vertical:0.05900716145833333 sky:0.0052734375 sculpture:0.020247395833333334 plant_horizontal:0.06810872395833334 bench_chair:0.0011946614583333334
1495,BDL037_Suna_EyeTracking_Walk2_Render.mov,1495,fixation,24548,819190.0,819456.666667,266.666667,818921.666667,00:13:39.29000,204.71,52.08,-1000.0,-1000.0,,,,building building building building pavement plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical sculpture sculpture sky,building: 1.0 background: 0.0,building: 1.0,0.869423828125,pavement:0.5516438802083333 plant_horizontal:0.11490559895833334 building:0.12839518229166666 sculpture:0.030052083333333333 sky:0.008424479166666667 plant_vertical:0.05692057291666666
1496,BDL037_Suna_EyeTracking_Walk2_Render.mov,1496,fixation,24555,819456.666667,819656.666667,200.0,819155.0,00:13:39.52300,188.46,48.05,-1000.0,-1000.0,,,,bench_chair building building building building pavement plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical pole sculpture sculpture sky,building: 1.0 background: 0.0,building: 1.0,0.8967350260416667,pavement:0.5591015625 plant_horizontal:0.141181640625 building:0.1146875 plant_vertical:0.03868489583333333 bench_chair:0.0026822916666666666 sky:0.006370442708333333 pole:0.0012076822916666666 sculpture:0.03972981770833334
1497,BDL037_Suna_EyeTracking_Walk2_Render.mov,1497,fixation,24562,819656.666667,819925.0,268.333333,819390.0,00:13:39.75800,207.0,19.82,-1000.0,-1000.0,,,,building building pavement plant_horizontal plant_horizontal plant_vertical sculpture sculpture sky,building: 1.0 background: 0.0,building: 1.0,0.8819498697916667,pavement:0.5992643229166666 plant_horizontal:0.13410807291666668 sculpture:0.037571614583333336 plant_vertical:0.028199869791666665 sky:0.0051888020833333335 building:0.07904947916666667
1498,BDL037_Suna_EyeTracking_Walk2_Render.mov,1498,fixation,24573,819925.0,820425.0,500.0,819756.666667,00:13:40.12500,216.49,50.6,-1000.0,-1000.0,,,,building building building pavement plant_horizontal plant_horizontal plant_vertical sky,building: 1.0 background: 0.0,building: 1.0,0.8677766927083334,plant_horizontal:0.160146484375 pavement:0.5650130208333334 sky:0.003857421875 plant_vertical:0.013958333333333333 building:0.13555989583333333
1499,BDL037_Suna_EyeTracking_Walk2_Render.mov,1499,fixation,24611,820458.333333,822395.0,1936.6666670000002,821025.0,00:13:41.39300,188.17,58.61,-1000.0,-1000.0,,,,building pavement pavement plant_horizontal plant_horizontal plant_vertical pole sky,building: 1.0 background: 0.0,building: 1.0,0.8597037760416667,pavement:0.39611979166666667 plant_horizontal:0.294443359375 sky:0.012630208333333334 building:0.18359700520833333 pole:0.00140625 plant_vertical:0.01306640625
1500,BDL037_Suna_EyeTracking_Walk2_Render.mov,1500,fixation,24693,824063.333333,824263.333333,200.0,823761.666667,00:13:44.13000,191.02,142.98,-1000.0,-1000.0,,,,building plant_horizontal,plant_horizontal: 1.0 background: 0.0,plant_horizontal: 1.0,0.9379720052083333,plant_horizontal:0.9334212239583334 building:0.004599609375
1501,BDL037_Suna_EyeTracking_Walk2_Render.mov,1501,fixation,24760,826231.666667,826566.666667,335.0,825996.666667,00:13:46.36500,120.92,196.66,-1000.0,-1000.0,,,,pavement plant_horizontal,plant_horizontal: 1.0 background: 0.0,plant_horizontal: 1.0,0.9363541666666667,plant_horizontal:0.91388671875 pavement:0.022623697916666668
1502,BDL037_Suna_EyeTracking_Walk2_Render.mov,1502,fixation,24803,827700.0,828001.666667,301.666667,827433.333333,00:13:47.80200,123.23,191.3,-1000.0,-1000.0,,,,plant_horizontal,plant_horizontal: 1.0 background: 0.0,plant_horizontal: 1.0,0.92970703125,plant_horizontal:0.92970703125
1503,BDL037_Suna_EyeTracking_Walk2_Render.mov,1503,fixation,24816,828235.0,828335.0,100.0,827866.666667,00:13:48.23500,105.85,156.65,-1000.0,-1000.0,,,,pavement person plant_horizontal plant_vertical,person: 0.507985257985258 plant_vertical: 0.492014742014742 background: 0.0,person: 0.507985257985258 plant_vertical: 0.492014742014742,0.8028483072916667,pavement:0.351904296875 plant_horizontal:0.5201334635416667 person:0.04723307291666667 plant_vertical:0.029567057291666667
1504,BDL037_Suna_EyeTracking_Walk2_Render.mov,1504,fixation,24830,828668.333333,828835.0,166.666667,828333.333333,00:13:48.70200,27.41,51.58,-1000.0,-1000.0,,,,building building pavement person person plant_horizontal plant_horizontal plant_vertical plant_vertical sky sky sky,sky: 0.8008998875140607 background: 0.19910011248593926,sky: 1.0,0.7580533854166667,person:0.309521484375 building:0.04704752604166666 pavement:0.20589192708333334 sky:0.11189778645833334 plant_horizontal:0.034752604166666666 plant_vertical:0.06998046875
1505,BDL037_Suna_EyeTracking_Walk2_Render.mov,1505,fixation,24837,828868.333333,829103.333333,235.0,828566.666667,00:13:48.93500,62.76,89.76,-1000.0,-1000.0,,,,building building pavement pavement person person plant_horizontal plant_vertical plant_vertical sky sky,sky: 1.0 background: 0.0,sky: 1.0,0.8359635416666666,building:0.08189778645833333 person:0.2657747395833333 sky:0.12440755208333334 plant_vertical:0.10132161458333333 pavement:0.26525716145833333 plant_horizontal:0.04927083333333333
1506,BDL037_Suna_EyeTracking_Walk2_Render.mov,1506,fixation,24853,829236.666667,829803.333333,566.666667,829101.666667,00:13:49.47000,139.38,118.3,-1000.0,-1000.0,,,,building building building pavement person person plant_horizontal plant_vertical plant_vertical sky sky,sky: 0.5 sky: 0.5 background: 0.0,sky: 0.5 sky: 0.5,0.8293587239583333,person:0.249365234375 plant_vertical:0.16701822916666667 plant_horizontal:0.041611328125 sky:0.2598697916666667 pavement:0.1463671875 building:0.09668945312499999
1507,BDL037_Suna_EyeTracking_Walk2_Render.mov,1507,fixation,24873,829836.666667,830538.333333,701.666667,829768.333333,00:13:50.13700,78.57,152.43,-1000.0,-1000.0,,,,building building pavement pavement person person plant_horizontal plant_vertical sky,sky: 0.953880764904387 background: 0.04611923509561305,sky: 1.0,0.8667903645833334,person:0.28891927083333335 plant_vertical:0.160625 building:0.08388346354166668 sky:0.203388671875 plant_horizontal:0.083427734375 pavement:0.157216796875
1508,BDL037_Suna_EyeTracking_Walk2_Render.mov,1508,fixation,24899,831005.0,831105.0,100.0,830636.666667,00:13:51.00500,246.96,455.03,-1000.0,-1000.0,,,,person plant_vertical sky sky sky,person: 0.4330708661417323 background: 0.5669291338582677,person: 1.0,0.6511653645833333,person:0.23993815104166666 plant_vertical:0.20826497395833332 sky:0.27056966145833333
1509,BDL037_Suna_EyeTracking_Walk2_Render.mov,1509,fixation,24923,831806.666667,831906.666667,100.0,831438.333333,00:13:51.80700,152.83,232.01,-1000.0,-1000.0,,,,building person person plant_horizontal plant_vertical sky,person: 1.0 background: 0.0,person: 1.0,0.7019856770833334,plant_vertical:0.19007486979166666 person:0.31716471354166664 sky:0.116416015625 building:0.029332682291666665 plant_horizontal:0.054560546875
1510,BDL037_Suna_EyeTracking_Walk2_Render.mov,1510,fixation,24934,832140.0,832273.333333,133.333333,831805.0,00:13:52.17300,339.87,204.44,-1000.0,-1000.0,,,,building building pavement person person plant_horizontal plant_vertical sky,plant_vertical: 1.0 background: 0.0,plant_vertical: 1.0,0.753310546875,person:0.23779622395833333 sky:0.16995442708333333 building:0.05455403645833333 plant_vertical:0.19380533854166668 pavement:0.0928125 plant_horizontal:0.03160807291666667
1511,BDL037_Suna_EyeTracking_Walk2_Render.mov,1511,fixation,24942,832406.666667,832540.0,133.333333,832071.666667,00:13:52.44000,304.6,132.52,-1000.0,-1000.0,,,,building building pavement person plant_horizontal plant_vertical plant_vertical plant_vertical sky,sky: 0.281214848143982 plant_vertical: 0.45219347581552305 background: 0.26659167604049494,sky: 0.3834355828220859 plant_vertical: 0.6165644171779141,0.764677734375,sky:0.159697265625 person:0.14137044270833332 building:0.11677083333333332 plant_vertical:0.22134114583333336 pavement:0.12359049479166667 plant_horizontal:0.037610677083333335
1512,BDL037_Suna_EyeTracking_Walk2_Render.mov,1512,fixation,25001,834308.333333,834610.0,301.666667,834041.666667,00:13:54.41000,362.93,265.07,-1000.0,-1000.0,,,,bench_chair bench_chair building pavement person plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical pole sky,plant_horizontal: 0.0010482180293501049 pavement: 0.2610062893081761 bench_chair: 0.07651991614255765 plant_horizontal: 0.3385744234800839 background: 0.3228511530398323,plant_horizontal: 0.0015479876160990713 pavement: 0.38544891640866874 bench_chair: 0.1130030959752322 plant_horizontal: 0.5,0.8410611979166667,building:0.21691731770833333 person:0.10138020833333333 plant_vertical:0.07846679687500001 plant_horizontal:0.28535807291666665 bench_chair:0.010651041666666666 sky:0.06110026041666667 pavement:0.13056315104166666 pole:0.004072265625
1513,BDL037_Suna_EyeTracking_Walk2_Render.mov,1513,fixation,25011,834710.0,834876.666667,166.666667,834375.0,00:13:54.74300,331.7,270.08,-1000.0,-1000.0,,,,bench_chair bench_chair building pavement person plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical pole sky,plant_horizontal: 0.8402699662542182 background: 0.1597300337457818,plant_horizontal: 1.0,0.8440462239583333,person:0.08824544270833333 building:0.24564453125 plant_horizontal:0.3256119791666667 plant_vertical:0.035556640625000004 bench_chair:0.014137369791666667 pole:0.005667317708333334 sky:0.053138020833333334 pavement:0.1086328125
1514,BDL037_Suna_EyeTracking_Walk2_Render.mov,1514,fixation,25024,835176.666667,835276.666667,100.0,834808.333333,00:13:55.17700,253.74,245.74,-1000.0,-1000.0,,,,bench_chair building pavement person plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical pole sky sky,pavement: 0.5500562429696289 pole: 0.025871766029246346 background: 0.42407199100112486,pavement: 0.955078125 pole: 0.044921875,0.8241178385416666,person:0.08226236979166666 building:0.20744140625 plant_horizontal:0.3596484375 plant_vertical:0.03167643229166667 sky:0.04512044270833333 bench_chair:0.008603515625 pavement:0.11402669270833334 pole:0.004563802083333333
1515,BDL037_Suna_EyeTracking_Walk2_Render.mov,1515,fixation,25027,835276.666667,835376.666667,100.0,834908.333333,00:13:55.27700,218.56,276.62,-1000.0,-1000.0,,,,bench_chair building pavement person plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical pole sky,pavement: 1.0 background: 0.0,pavement: 1.0,0.8474251302083333,building:0.21185546875 person:0.09357747395833334 plant_horizontal:0.3457161458333333 pole:0.004300130208333333 bench_chair:0.009212239583333334 plant_vertical:0.04973307291666667 pavement:0.12784830729166666 sky:0.04152669270833333
1516,BDL037_Suna_EyeTracking_Walk2_Render.mov,1516,fixation,25031,835410.0,835510.0,100.0,835041.666667,00:13:55.41000,145.79,364.78,-1000.0,-1000.0,,,,bench_chair building pavement person plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical pole sky,person: 0.5 pavement: 0.5 background: 0.0,person: 0.5 pavement: 0.5,0.8272102864583334,person:0.09444986979166667 plant_horizontal:0.3427864583333333 building:0.20225260416666666 pole:0.005257161458333334 plant_vertical:0.02724609375 bench_chair:0.008515625 sky:0.04460611979166667 pavement:0.13932291666666666
1517,BDL037_Suna_EyeTracking_Walk2_Render.mov,1517,fixation,25034,835510.0,835610.0,100.0,835141.666667,00:13:55.51000,192.28,306.97,-1000.0,-1000.0,,,,bench_chair bench_chair building pavement person plant_horizontal plant_horizontal plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical pole sky,pavement: 1.0 background: 0.0,pavement: 1.0,0.84814453125,bench_chair:0.015338541666666665 plant_horizontal:0.3611263020833333 building:0.21188802083333333 person:0.09465494791666666 plant_vertical:0.043623046875 sky:0.04319010416666667 pole:0.00419921875 pavement:0.12538411458333334
1518,BDL037_Suna_EyeTracking_Walk2_Render.mov,1518,fixation,25058,836178.333333,836545.0,366.666667,835943.333333,00:13:56.31200,132.05,85.71,-1000.0,-1000.0,,,,building pavement person person plant_horizontal plant_horizontal plant_horizontal plant_vertical sky sky,person: 1.0 background: 0.0,person: 1.0,0.756328125,person:0.23176757812499998 plant_vertical:0.15894205729166666 sky:0.08786458333333333 building:0.045250651041666666 pavement:0.17813802083333333 plant_horizontal:0.09146809895833333
1519,BDL037_Suna_EyeTracking_Walk2_Render.mov,1519,fixation,25067,836545.0,836745.0,200.0,836243.333333,00:13:56.61200,122.26,92.52,-1000.0,-1000.0,,,,building pavement person plant_horizontal plant_vertical sky sky,person: 0.014623172103487065 sky: 0.8920134983127109 background: 0.09336332958380203,person: 0.016129032258064516 sky: 0.9838709677419355,0.811298828125,plant_vertical:0.15650716145833332 person:0.22503255208333334 building:0.04725260416666666 sky:0.1301953125 pavement:0.22689453125 plant_horizontal:0.073251953125
1520,BDL037_Suna_EyeTracking_Walk2_Render.mov,1520,fixation,25072,836745.0,836878.333333,133.333333,836410.0,00:13:56.77800,139.15,172.45,-1000.0,-1000.0,,,,building pavement person person plant_horizontal plant_horizontal plant_vertical sky sky,person: 0.0843644544431946 sky: 0.7682789651293588 background: 0.14735658042744657,person: 0.09894459102902374 sky: 0.9010554089709762,0.7991666666666667,person:0.24689778645833332 sky:0.12565104166666666 plant_vertical:0.152138671875 pavement:0.22474283854166666 building:0.024840494791666667 plant_horizontal:0.09574544270833332
1521,BDL037_Suna_EyeTracking_Walk2_Render.mov,1521,fixation,25198,837613.333333,844421.666667,6808.333333,840615.0,00:14:00.98300,161.4,101.2,-1000.0,-1000.0,,,,pavement pavement person person plant_horizontal plant_horizontal plant_horizontal plant_horizontal plant_vertical sky,person: 1.0 background: 0.0,person: 1.0,0.739599609375,person:0.37778645833333335 plant_vertical:0.13113932291666666 pavement:0.12300455729166666 sky:0.06570638020833333 plant_horizontal:0.063837890625
1522,BDL037_Suna_EyeTracking_Walk2_Render.mov,1522,fixation,25302,844421.666667,844555.0,133.333333,844086.666667,00:14:04.45500,203.03,88.3,-1000.0,-1000.0,,,,pavement person person plant_horizontal plant_vertical sky sky,person: 0.6996625421822272 sky: 0.16422947131608548 background: 0.1361079865016873,person: 0.8098958333333334 sky: 0.19010416666666666,0.789619140625,person:0.41831380208333335 sky:0.14709635416666667 plant_vertical:0.128798828125 plant_horizontal:0.03589518229166667 pavement:0.07614908854166667
1523,BDL037_Suna_EyeTracking_Walk2_Render.mov,1523,fixation,25308,844588.333333,844788.333333,200.0,844286.666667,00:14:04.65500,253.97,82.95,-1000.0,-1000.0,,,,pavement pavement person person plant_horizontal plant_vertical sky,person: 1.0 background: 0.0,person: 1.0,0.7708365885416667,person:0.4406640625 plant_vertical:0.13072916666666667 sky:0.10004557291666667 plant_horizontal:0.02828125 pavement:0.09207356770833333
1524,BDL037_Suna_EyeTracking_Walk2_Render.mov,1524,fixation,25320,844788.333333,845423.333333,635.0,844686.666667,00:14:05.05500,230.6,109.46,-1000.0,-1000.0,,,,building pavement pavement person person plant_horizontal plant_vertical plant_vertical pole sky,sky: 0.05555555555555555 plant_vertical: 0.9444444444444444 background: 0.0,sky: 0.05555555555555555 plant_vertical: 0.9444444444444444,0.630654296875,person:0.14137044270833335 building:0.09337890625 sky:0.119736328125 plant_vertical:0.139921875 pavement:0.15455078125 pole:0.002509765625 plant_horizontal:0.03265625
1525,BDL037_Suna_EyeTracking_Walk2_Render.mov,1525,fixation,25333,845456.666667,845623.333333,166.666667,845121.666667,00:14:05.49000,193.35,127.88,-1000.0,-1000.0,,,,building pavement person plant_horizontal plant_vertical plant_vertical pole sky,sky: 0.6449643947100712 plant_vertical: 0.17497456765005087 background: 0.18006103763987794,sky: 0.7866004962779156 plant_vertical: 0.21339950372208435,0.5455598958333333,building:0.08715494791666667 person:0.12522135416666666 pole:0.0010319010416666666 plant_vertical:0.158720703125 plant_horizontal:0.028984375 pavement:0.010123697916666667 sky:0.145751953125
1526,BDL037_Suna_EyeTracking_Walk2_Render.mov,1526,fixation,25347,845890.0,846123.333333,233.333333,845588.333333,00:14:05.95700,149.68,200.03,-1000.0,-1000.0,,,,building pavement pavement person person plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical sky,person: 0.9043869516310461 background: 0.09561304836895389,person: 1.0,0.7699381510416666,person:0.3636002604166667 sky:0.13762044270833335 plant_vertical:0.1385514322916667 building:0.029889322916666666 plant_horizontal:0.030895182291666667 pavement:0.123330078125
1527,BDL037_Suna_EyeTracking_Walk2_Render.mov,1527,fixation,25362,846323.333333,846691.666667,368.333333,846090.0,00:14:06.45800,193.92,348.38,-1000.0,-1000.0,,,,building pavement person person plant_horizontal plant_horizontal plant_vertical plant_vertical sky,person: 1.0 background: 0.0,person: 1.0,0.7766015625,person:0.50095703125 sky:0.10072591145833333 building:0.018453776041666668 plant_vertical:0.06642578125 plant_horizontal:0.017747395833333332 pavement:0.09791666666666667
1528,BDL037_Suna_EyeTracking_Walk2_Render.mov,1528,fixation,25375,846825.0,847058.333333,233.333333,846523.333333,00:14:06.89200,245.7,463.44,-1000.0,-1000.0,,,,building pavement person person plant_horizontal plant_vertical sky,person: 0.5196850393700787 background: 0.48031496062992124,person: 1.0,0.8301009114583333,person:0.47637695312500006 sky:0.11281901041666667 plant_vertical:0.125322265625 pavement:0.102958984375 plant_horizontal:0.02501953125 building:0.01376953125
1529,BDL037_Suna_EyeTracking_Walk2_Render.mov,1529,fixation,25412,848093.333333,848260.0,166.666667,847758.333333,00:14:08.12700,132.14,315.41,-1000.0,-1000.0,,,,building building pavement person person plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical sky sky,plant_vertical: 0.02841530054644809 building: 0.9715846994535519 background: 0.0,plant_vertical: 0.02841530054644809 building: 0.9715846994535519,0.8187955729166667,person:0.14147135416666667 building:0.0779296875 plant_horizontal:0.181298828125 sky:0.237001953125 pavement:0.21837565104166667 plant_vertical:0.201015625
1530,BDL037_Suna_EyeTracking_Walk2_Render.mov,1530,fixation,25419,848326.666667,848493.333333,166.666667,847991.666667,00:14:08.36000,117.48,353.28,-1000.0,-1000.0,,,,building pavement person plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical pole sky sky,plant_horizontal: 0.05849268841394826 background: 0.9415073115860517,plant_horizontal: 1.0,0.8373860677083333,plant_horizontal:0.23214843749999997 person:0.13586263020833333 sky:0.20836263020833334 pavement:0.220625 building:0.0490625 plant_vertical:0.24839192708333332 pole:0.0028971354166666668
1531,BDL037_Suna_EyeTracking_Walk2_Render.mov,1531,fixation,25430,848660.0,848893.333333,233.333333,848358.333333,00:14:08.72700,129.41,246.81,-1000.0,-1000.0,,,,building building pavement pavement person person plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical pole sky,building: 0.1981637337413925 plant_vertical: 0.36878347360367253 plant_horizontal: 0.30145371078806427 background: 0.1315990818668707,building: 0.22819383259911893 plant_vertical: 0.42466960352422906 plant_horizontal: 0.347136563876652,0.7923307291666667,person:0.14791666666666667 sky:0.09385091145833334 plant_horizontal:0.21088541666666666 pavement:0.24440104166666668 building:0.09149739583333333 plant_vertical:0.17357421875 pole:0.0020442708333333333
1532,BDL037_Suna_EyeTracking_Walk2_Render.mov,1532,fixation,25438,848960.0,849128.333333,168.333333,848625.0,00:14:08.99300,130.13,205.25,-1000.0,-1000.0,,,,building building pavement person plant_horizontal plant_horizontal plant_horizontal plant_vertical pole sky sky sky,plant_horizontal: 0.38263888888888886 plant_vertical: 0.6173611111111111 background: 0.0,plant_horizontal: 0.38263888888888886 plant_vertical: 0.6173611111111111,0.77869140625,sky:0.14817708333333332 person:0.14495768229166667 plant_horizontal:0.1974772135416667 pavement:0.27384765625 building:0.082109375 pole:0.0018359375 plant_vertical:0.14948567708333332
1533,BDL037_Suna_EyeTracking_Walk2_Render.mov,1533,fixation,25451,849228.333333,849695.0,466.666667,849060.0,00:14:09.42800,125.0,204.1,-1000.0,-1000.0,,,,pavement person plant_horizontal plant_horizontal plant_horizontal pole sky sky,plant_horizontal: 0.9617547806524185 background: 0.03824521934758155,plant_horizontal: 1.0,0.7513671875,plant_horizontal:0.277705078125 person:0.169033203125 pavement:0.2699055989583333 pole:0.004443359375 sky:0.09812825520833333
1534,BDL037_Suna_EyeTracking_Walk2_Render.mov,1534,fixation,25475,849895.0,850630.0,735.0,849860.0,00:14:10.22800,238.51,225.08,-1000.0,-1000.0,,,,building pavement person plant_horizontal plant_horizontal plant_horizontal pole sky sky,building: 1.0 background: 0.0,building: 1.0,0.79908203125,plant_horizontal:0.26225911458333334 person:0.16664713541666668 sky:0.08349283854166667 pavement:0.272724609375 pole:0.0035872395833333333 building:0.06019856770833333
1535,BDL037_Suna_EyeTracking_Walk2_Render.mov,1535,fixation,25495,850863.333333,851030.0,166.666667,850528.333333,00:14:10.89700,327.82,188.65,-1000.0,-1000.0,,,,building pavement pavement person person plant_horizontal plant_horizontal plant_horizontal pole sky sky,person: 0.8402699662542182 background: 0.1597300337457818,person: 1.0,0.7899153645833333,person:0.16419596354166668 plant_horizontal:0.2751920572916666 sky:0.06494140625 pavement:0.307421875 pole:0.0020735677083333335 building:0.03412109375
1536,BDL037_Suna_EyeTracking_Walk2_Render.mov,1536,fixation,25503,851063.333333,851363.333333,300.0,850795.0,00:14:11.16300,349.82,165.67,-1000.0,-1000.0,,,,building building pavement pavement person plant_horizontal plant_horizontal plant_horizontal pole sky sky,person: 1.0 background: 0.0,person: 1.0,0.7895084635416667,person:0.15955403645833333 plant_horizontal:0.26774414062499996 pavement:0.31955078125 sky:0.05535807291666667 pole:0.0037369791666666667 building:0.084140625
1537,BDL037_Suna_EyeTracking_Walk2_Render.mov,1537,fixation,25518,851563.333333,851865.0,301.666667,851295.0,00:14:11.66300,339.77,246.34,-1000.0,-1000.0,,,,bench_chair building building pavement person plant_horizontal plant_horizontal plant_horizontal plant_vertical pole sky,person: 0.9279749478079332 pavement: 0.0720250521920668 background: 0.0,person: 0.9279749478079332 pavement: 0.0720250521920668,0.8213444010416666,person:0.17294270833333333 bench_chair:0.01359375 pavement:0.253779296875 plant_horizontal:0.28707356770833337 building:0.1044921875 pole:0.004609375 sky:0.011025390625 plant_vertical:0.019554036458333333
1538,BDL037_Suna_EyeTracking_Walk2_Render.mov,1538,fixation,25577,853566.666667,853766.666667,200.0,853265.0,00:14:13.63300,122.2,110.83,-1000.0,-1000.0,,,,building building pavement person plant_horizontal plant_horizontal plant_vertical sky sky,sky: 1.0 background: 0.0,sky: 1.0,0.8836881510416666,plant_vertical:0.12650390625 person:0.39291015625 sky:0.14088541666666665 building:0.10779296875 plant_horizontal:0.029313151041666666 pavement:0.13003255208333334
1539,BDL037_Suna_EyeTracking_Walk2_Render.mov,1539,fixation,25585,853833.333333,854033.333333,200.0,853531.666667,00:14:13.90000,125.52,54.77,-1000.0,-1000.0,,,,building building pavement person plant_horizontal plant_vertical plant_vertical sky sky,sky: 1.0 background: 0.0,sky: 1.0,0.7934212239583334,plant_vertical:0.20673828125000002 sky:0.12279622395833334 building:0.082919921875 person:0.398935546875 plant_horizontal:0.016266276041666666 pavement:0.031243489583333332
1540,BDL037_Suna_EyeTracking_Walk2_Render.mov,1540,fixation,25600,854400.0,854501.666667,101.666667,854031.666667,00:14:14.40000,265.71,198.75,-1000.0,-1000.0,,,,bench_chair building pavement pavement person person person plant_horizontal plant_horizontal plant_horizontal plant_vertical sky sky,plant_vertical: 1.0 background: 0.0,plant_vertical: 1.0,0.81654296875,person:0.2886490885416667 plant_horizontal:0.096767578125 building:0.13215494791666665 bench_chair:0.015244140625 pavement:0.10858072916666667 sky:0.10459635416666667 plant_vertical:0.182392578125
1541,BDL037_Suna_EyeTracking_Walk2_Render.mov,1541,fixation,25607,854635.0,854735.0,100.0,854266.666667,00:14:14.63500,289.22,196.92,-1000.0,-1000.0,,,,bench_chair building pavement person plant_horizontal plant_horizontal plant_vertical sky,person: 1.0 background: 0.0,person: 1.0,0.8481575520833333,person:0.17001953125 plant_horizontal:0.25218098958333335 building:0.18748697916666668 bench_chair:0.019944661458333332 plant_vertical:0.10685872395833333 sky:0.05458333333333333 pavement:0.123671875
1542,BDL037_Suna_EyeTracking_Walk2_Render.mov,1542,fixation,25635,855568.333333,855668.333333,100.0,855200.0,00:14:15.56800,124.66,181.25,-1000.0,-1000.0,,,,bench_chair building building pavement pavement person person plant_horizontal plant_horizontal plant_vertical plant_vertical pole sky,background: 1.0,,0.602919921875,person:0.15895182291666665 pavement:0.14136393229166666 pole:0.004186197916666667 plant_vertical:0.018639322916666666 sky:0.09287109375 plant_horizontal:0.122734375 building:0.07305989583333333 bench_chair:0.014016927083333333
1543,BDL037_Suna_EyeTracking_Walk2_Render.mov,1543,fixation,25641,855701.666667,855936.666667,235.0,855401.666667,00:14:15.77000,153.56,161.06,-1000.0,-1000.0,,,,bench_chair building pavement pavement person person plant_horizontal plant_horizontal plant_vertical pole sky,person: 1.0 background: 0.0,person: 1.0,0.7666373697916666,sky:0.07900390625 building:0.110703125 person:0.3311588541666667 bench_chair:0.014886067708333334 pole:0.004228515625 plant_vertical:0.022024739583333335 plant_horizontal:0.159482421875 pavement:0.10824544270833333
