,/Users/pslive1/Documents/Walk_Projext/BDL079_Daisy_Walk_RouteP1/BDL079_Daisy_Walk_RouteP1.mov,FixationNum,ProductCode,FrameNumber,StartFix(ms),EndFix(ms),Duration(ms),TimeSinceFirstCodedFixation(ms),MovieTime(HH:MM:SS.SSSSS),PORX,PORY,PupilWidth,PupilHeight,SubjectGender,SubjectAge,Notes,all_classes,fixation_classes,fixation_classes_no_background,union_areas,percentage_area
771,BDL079_Daisy_Walk_RouteP1.mov,771,fixation,11783,393236.666667,393403.333333,166.666667,393235.0,00:06:33.27000,299.26,195.65,-1000.0,-1000.0,,,,,,,,
772,BDL079_Daisy_Walk_RouteP1.mov,772,fixation,11789,393403.333333,393636.666667,233.333333,393435.0,00:06:33.47000,65.6,146.95,-1000.0,-1000.0,,,,,,,,
773,BDL079_Daisy_Walk_RouteP1.mov,773,fixation,11796,393670.0,393805.0,135.0,393668.333333,00:06:33.70300,79.03,166.15,-1000.0,-1000.0,,,,,,,,
774,BDL079_Daisy_Walk_RouteP1.mov,774,fixation,11804,393805.0,394205.0,400.0,393936.666667,00:06:33.97200,76.12,171.1,-1000.0,-1000.0,,,,,,,,
775,BDL079_Daisy_Walk_RouteP1.mov,775,fixation,11815,394305.0,394471.666667,166.666667,394303.333333,00:06:34.33800,93.3,195.47,-1000.0,-1000.0,,,,,,,,
776,BDL079_Daisy_Walk_RouteP1.mov,776,fixation,11821,394538.333333,394638.333333,100.0,394503.333333,00:06:34.53800,61.85,163.81,-1000.0,-1000.0,,,,,,,,
777,BDL079_Daisy_Walk_RouteP1.mov,777,fixation,11853,395373.333333,395906.666667,533.333333,395571.666667,00:06:35.60700,115.92,188.32,-1000.0,-1000.0,,,,,,,,
778,BDL079_Daisy_Walk_RouteP1.mov,778,fixation,11870,396173.333333,396273.333333,100.0,396138.333333,00:06:36.17300,221.32,177.82,-1000.0,-1000.0,,,,,,,,
779,BDL079_Daisy_Walk_RouteP1.mov,779,fixation,11878,396375.0,396575.0,200.0,396406.666667,00:06:36.44200,84.36,171.13,-1000.0,-1000.0,,,,,,,,
780,BDL079_Daisy_Walk_RouteP1.mov,780,fixation,11884,396641.666667,396741.666667,100.0,396606.666667,00:06:36.64200,106.48,175.41,-1000.0,-1000.0,,,,,,,,
781,BDL079_Daisy_Walk_RouteP1.mov,781,fixation,11890,396741.666667,397008.333333,266.666667,396806.666667,00:06:36.84200,107.73,167.43,-1000.0,-1000.0,,,,,,,,
782,BDL079_Daisy_Walk_RouteP1.mov,782,fixation,11895,397008.333333,397108.333333,100.0,396973.333333,00:06:37.00800,137.38,180.15,-1000.0,-1000.0,,,,,,,,
783,BDL079_Daisy_Walk_RouteP1.mov,783,fixation,11899,397108.333333,397241.666667,133.333333,397106.666667,00:06:37.14200,341.02,186.69,-1000.0,-1000.0,,,,,,,,
784,BDL079_Daisy_Walk_RouteP1.mov,784,fixation,11923,397241.666667,398710.0,1468.333333,397908.333333,00:06:37.94300,98.87,198.99,-1000.0,-1000.0,,,,,,,,
785,BDL079_Daisy_Walk_RouteP1.mov,785,fixation,12009,400813.333333,400913.333333,100.0,400778.333333,00:06:40.81300,295.12,197.49,-1000.0,-1000.0,,,,,,,,
786,BDL079_Daisy_Walk_RouteP1.mov,786,fixation,12024,401046.666667,401648.333333,601.666667,401278.333333,00:06:41.31300,135.07,197.27,-1000.0,-1000.0,,,,,,,,
787,BDL079_Daisy_Walk_RouteP1.mov,787,fixation,12040,401781.666667,401981.666667,200.0,401813.333333,00:06:41.84800,94.8,191.69,-1000.0,-1000.0,,,,building building pavement plant_horizontal plant_vertical plant_vertical sky,building: 0.9480245668713906 plant_vertical: 0.03895865798881657 background: 0.013016775139792831,building: 0.9605275378471255 plant_vertical: 0.039472462152874525,0.9779036458333333,building:0.37992513020833335 plant_horizontal:0.06064778645833333 pavement:0.4194140625 plant_vertical:0.09060872395833333 sky:0.02802734375
788,BDL079_Daisy_Walk_RouteP1.mov,788,fixation,12062,402048.333333,403216.666667,1168.333333,402546.666667,00:06:42.58200,119.45,162.43,-1000.0,-1000.0,,,,,,,,
789,BDL079_Daisy_Walk_RouteP1.mov,789,fixation,12103,403850.0,404116.666667,266.666667,403915.0,00:06:43.95000,67.05,151.32,-1000.0,-1000.0,,,,building pavement plant_horizontal plant_vertical,plant_horizontal: 0.9232743606196718 building: 0.0601338344486204 background: 0.016591804931707765,plant_horizontal: 0.9388516032811335 building: 0.061148396718866516,0.9733756510416667,pavement:0.28028971354166665 plant_horizontal:0.5564518229166666 building:0.11477864583333333 plant_vertical:0.022096354166666665
790,BDL079_Daisy_Walk_RouteP1.mov,790,fixation,12108,404116.666667,404218.333333,101.666667,404081.666667,00:06:44.11700,67.02,123.95,-1000.0,-1000.0,,,,,,,,
791,BDL079_Daisy_Walk_RouteP1.mov,791,fixation,12113,404285.0,404385.0,100.0,404250.0,00:06:44.28500,106.56,101.45,-1000.0,-1000.0,,,,,,,,
792,BDL079_Daisy_Walk_RouteP1.mov,792,fixation,12129,404751.666667,404951.666667,200.0,404783.333333,00:06:44.81800,235.51,52.35,-1000.0,-1000.0,,,,,,,,
793,BDL079_Daisy_Walk_RouteP1.mov,793,fixation,12144,405318.333333,405418.333333,100.0,405283.333333,00:06:45.31800,269.37,200.64,-1000.0,-1000.0,,,,plant_horizontal,plant_horizontal: 1.0 background: 0.0,plant_horizontal: 1.0,0.9805859375,plant_horizontal:0.9805859375
794,BDL079_Daisy_Walk_RouteP1.mov,794,fixation,12176,406253.333333,406620.0,366.666667,406351.666667,00:06:46.38700,377.59,45.44,-1000.0,-1000.0,,,,building plant_horizontal,plant_horizontal: 0.4713419405320814 building: 0.47192879499217527 background: 0.05672926447574335,plant_horizontal: 0.49968892575694734 building: 0.5003110742430527,0.8763248697916667,plant_horizontal:0.8176595052083333 building:0.05866536458333333
795,BDL079_Daisy_Walk_RouteP1.mov,795,fixation,12184,406620.0,406788.333333,168.333333,406618.333333,00:06:46.65300,378.19,71.99,-1000.0,-1000.0,,,,,,,,
796,BDL079_Daisy_Walk_RouteP1.mov,796,fixation,12197,407021.666667,407221.666667,200.0,407053.333333,00:06:47.08800,228.17,115.54,-1000.0,-1000.0,,,,,,,,
797,BDL079_Daisy_Walk_RouteP1.mov,797,fixation,12222,407855.0,408055.0,200.0,407886.666667,00:06:47.92200,238.96,137.24,-1000.0,-1000.0,,,,plant_horizontal,plant_horizontal: 1.0 background: 0.0,plant_horizontal: 1.0,0.9062923177083333,plant_horizontal:0.9062923177083333
798,BDL079_Daisy_Walk_RouteP1.mov,798,fixation,12229,408123.333333,408256.666667,133.333333,408121.666667,00:06:48.15700,222.47,171.04,-1000.0,-1000.0,,,,,,,,
799,BDL079_Daisy_Walk_RouteP1.mov,799,fixation,12234,408323.333333,408423.333333,100.0,408288.333333,00:06:48.32300,189.94,199.48,-1000.0,-1000.0,,,,,,,,
800,BDL079_Daisy_Walk_RouteP1.mov,800,fixation,12354,412261.666667,412461.666667,200.0,412293.333333,00:06:52.32800,236.95,209.26,-1000.0,-1000.0,,,,plant_horizontal,plant_horizontal: 1.0 background: 0.0,plant_horizontal: 1.0,0.9901171875,plant_horizontal:0.9901171875
801,BDL079_Daisy_Walk_RouteP1.mov,801,fixation,12365,412695.0,412795.0,100.0,412660.0,00:06:52.69500,241.69,207.97,-1000.0,-1000.0,,,,,,,,
802,BDL079_Daisy_Walk_RouteP1.mov,802,fixation,12372,412895.0,413061.666667,166.666667,412893.333333,00:06:52.92800,237.96,208.79,-1000.0,-1000.0,,,,,,,,
803,BDL079_Daisy_Walk_RouteP1.mov,803,fixation,12437,415031.666667,415265.0,233.333333,415063.333333,00:06:55.09800,172.21,134.35,-1000.0,-1000.0,,,,,,,,
804,BDL079_Daisy_Walk_RouteP1.mov,804,fixation,12455,415298.333333,416166.666667,868.333333,415663.333333,00:06:55.69800,112.9,172.22,-1000.0,-1000.0,,,,,,,,
805,BDL079_Daisy_Walk_RouteP1.mov,805,fixation,12473,416200.0,416466.666667,266.666667,416265.0,00:06:56.30000,91.76,187.08,-1000.0,-1000.0,,,,,,,,
806,BDL079_Daisy_Walk_RouteP1.mov,806,fixation,12480,416533.333333,416633.333333,100.0,416498.333333,00:06:56.53300,93.81,171.74,-1000.0,-1000.0,,,,,,,,
807,BDL079_Daisy_Walk_RouteP1.mov,807,fixation,12485,416633.333333,416833.333333,200.0,416665.0,00:06:56.70000,135.92,153.87,-1000.0,-1000.0,,,,,,,,
808,BDL079_Daisy_Walk_RouteP1.mov,808,fixation,12493,416833.333333,417200.0,366.666667,416931.666667,00:06:56.96700,116.7,130.55,-1000.0,-1000.0,,,,,,,,
809,BDL079_Daisy_Walk_RouteP1.mov,809,fixation,12500,417200.0,417301.666667,101.666667,417165.0,00:06:57.20000,91.8,135.72,-1000.0,-1000.0,,,,,,,,
810,BDL079_Daisy_Walk_RouteP1.mov,810,fixation,12511,417335.0,417901.666667,566.666667,417533.333333,00:06:57.56800,51.41,139.61,-1000.0,-1000.0,,,,building pavement person plant_horizontal plant_vertical plant_vertical plant_vertical sky sky,building: 0.5342688999547307 plant_vertical: 0.44726120416478043 background: 0.018469895880488908,building: 0.544322479476063 plant_vertical: 0.4556775205239369,0.982861328125,person:0.019130859375 building:0.09891927083333334 plant_vertical:0.2573177083333333 plant_horizontal:0.399072265625 pavement:0.200283203125 sky:0.014765625000000001
811,BDL079_Daisy_Walk_RouteP1.mov,811,fixation,12521,417901.666667,418001.666667,100.0,417866.666667,00:06:57.90200,272.91,200.94,-1000.0,-1000.0,,,,,,,,
812,BDL079_Daisy_Walk_RouteP1.mov,812,fixation,12528,418035.0,418301.666667,266.666667,418100.0,00:06:58.13500,268.15,201.54,-1000.0,-1000.0,,,,,,,,
813,BDL079_Daisy_Walk_RouteP1.mov,813,fixation,12544,418670.0,418770.0,100.0,418635.0,00:06:58.67000,285.39,196.03,-1000.0,-1000.0,,,,plant_horizontal,plant_horizontal: 1.0 background: 0.0,plant_horizontal: 1.0,0.985205078125,plant_horizontal:0.985205078125
814,BDL079_Daisy_Walk_RouteP1.mov,814,fixation,12557,419036.666667,419236.666667,200.0,419068.333333,00:06:59.10300,130.9,109.69,-1000.0,-1000.0,,,,,,,,
815,BDL079_Daisy_Walk_RouteP1.mov,815,fixation,12646,420471.666667,423776.666667,3305.0,422038.333333,00:07:02.07300,141.74,158.41,-1000.0,-1000.0,,,,building building pavement person plant_horizontal plant_vertical sky,building: 0.5155791788856305 plant_vertical: 0.42943548387096775 sky: 0.03033357771260997 background: 0.024651759530791788,building: 0.5286103542234333 plant_vertical: 0.4402893920886968 sky: 0.03110025368786996,0.9850227864583333,person:0.003173828125 pavement:0.44865559895833335 plant_horizontal:0.09906575520833333 building:0.314228515625 plant_vertical:0.10126627604166667 sky:0.020305989583333333
816,BDL079_Daisy_Walk_RouteP1.mov,816,fixation,12705,423810.0,424376.666667,566.666667,424008.333333,00:07:04.04300,187.42,162.67,-1000.0,-1000.0,,,,,,,,
817,BDL079_Daisy_Walk_RouteP1.mov,817,fixation,12751,424710.0,426546.666667,1836.6666670000002,425543.333333,00:07:05.57800,116.58,197.94,-1000.0,-1000.0,,,,,,,,
818,BDL079_Daisy_Walk_RouteP1.mov,818,fixation,12781,426546.666667,426713.333333,166.666667,426545.0,00:07:06.58000,337.91,185.91,-1000.0,-1000.0,,,,building building pavement plant_horizontal plant_horizontal plant_vertical plant_vertical sky,pavement: 0.10030228084638637 plant_horizontal: 0.05092974260327929 building: 0.05019694055143355 plant_vertical: 0.7700833562333974 background: 0.028487679765503343,pavement: 0.10324344710541203 plant_horizontal: 0.05242315670375259 building: 0.051668866679238167 plant_vertical: 0.7926645295115972,0.986005859375,pavement:0.34252604166666667 plant_horizontal:0.11048177083333333 building:0.30566731770833333 plant_vertical:0.2115787760416667 sky:0.01641276041666667
819,BDL079_Daisy_Walk_RouteP1.mov,819,fixation,12788,426813.333333,426913.333333,100.0,426778.333333,00:07:06.81300,132.84,166.65,-1000.0,-1000.0,,,,,,,,
820,BDL079_Daisy_Walk_RouteP1.mov,820,fixation,12792,426946.666667,427046.666667,100.0,426911.666667,00:07:06.94700,136.71,172.21,-1000.0,-1000.0,,,,,,,,
821,BDL079_Daisy_Walk_RouteP1.mov,821,fixation,12798,427146.666667,427246.666667,100.0,427111.666667,00:07:07.14700,106.69,151.27,-1000.0,-1000.0,,,,,,,,
822,BDL079_Daisy_Walk_RouteP1.mov,822,fixation,12809,427480.0,427648.333333,168.333333,427478.333333,00:07:07.51300,148.97,183.74,-1000.0,-1000.0,,,,,,,,
823,BDL079_Daisy_Walk_RouteP1.mov,823,fixation,12816,427648.333333,427915.0,266.666667,427713.333333,00:07:07.74800,119.04,168.27,-1000.0,-1000.0,,,,,,,,
824,BDL079_Daisy_Walk_RouteP1.mov,824,fixation,12825,428048.333333,428148.333333,100.0,428013.333333,00:07:08.04800,152.05,186.03,-1000.0,-1000.0,,,,,,,,
825,BDL079_Daisy_Walk_RouteP1.mov,825,fixation,12831,428215.0,428381.666667,166.666667,428213.333333,00:07:08.24800,323.51,189.59,-1000.0,-1000.0,,,,,,,,
826,BDL079_Daisy_Walk_RouteP1.mov,826,fixation,12838,428415.0,428648.333333,233.333333,428446.666667,00:07:08.48200,81.08,167.51,-1000.0,-1000.0,,,,,,,,
827,BDL079_Daisy_Walk_RouteP1.mov,827,fixation,12847,428681.666667,428983.333333,301.666667,428746.666667,00:07:08.78200,109.26,188.38,-1000.0,-1000.0,,,,,,,,
828,BDL079_Daisy_Walk_RouteP1.mov,828,fixation,12857,429016.666667,429283.333333,266.666667,429081.666667,00:07:09.11700,123.38,167.42,-1000.0,-1000.0,,,,,,,,
829,BDL079_Daisy_Walk_RouteP1.mov,829,fixation,12864,429283.333333,429483.333333,200.0,429315.0,00:07:09.35000,115.27,154.63,-1000.0,-1000.0,,,,,,,,
830,BDL079_Daisy_Walk_RouteP1.mov,830,fixation,12870,429516.666667,429650.0,133.333333,429515.0,00:07:09.55000,139.21,126.86,-1000.0,-1000.0,,,,,,,,
831,BDL079_Daisy_Walk_RouteP1.mov,831,fixation,12878,429750.0,429950.0,200.0,429781.666667,00:07:09.81700,112.26,97.25,-1000.0,-1000.0,,,,pavement plant_horizontal,plant_horizontal: 1.0 background: 0.0,plant_horizontal: 1.0,0.9871419270833334,plant_horizontal:0.9782063802083333 pavement:0.008935546875
832,BDL079_Daisy_Walk_RouteP1.mov,832,fixation,12889,430150.0,430285.0,135.0,430148.333333,00:07:10.18300,122.2,88.76,-1000.0,-1000.0,,,,,,,,
833,BDL079_Daisy_Walk_RouteP1.mov,833,fixation,12895,430385.0,430485.0,100.0,430350.0,00:07:10.38500,105.04,90.98,-1000.0,-1000.0,,,,,,,,
834,BDL079_Daisy_Walk_RouteP1.mov,834,fixation,12932,431553.333333,431786.666667,233.333333,431585.0,00:07:11.62000,279.95,196.75,-1000.0,-1000.0,,,,pavement plant_horizontal,plant_horizontal: 1.0 background: 0.0,plant_horizontal: 1.0,0.9861686197916667,plant_horizontal:0.9566536458333333 pavement:0.029514973958333333
835,BDL079_Daisy_Walk_RouteP1.mov,835,fixation,12972,432921.666667,433055.0,133.333333,432920.0,00:07:12.95500,364.6,82.72,-1000.0,-1000.0,,,,pavement plant_vertical,plant_vertical: 1.0 background: 0.0,plant_vertical: 1.0,0.9879134114583333,plant_vertical:0.6217220052083333 pavement:0.36619140625
836,BDL079_Daisy_Walk_RouteP1.mov,836,fixation,12978,433155.0,433255.0,100.0,433120.0,00:07:13.15500,303.46,95.62,-1000.0,-1000.0,,,,,,,,
837,BDL079_Daisy_Walk_RouteP1.mov,837,fixation,13018,434390.0,434690.0,300.0,434455.0,00:07:14.49000,122.13,149.47,-1000.0,-1000.0,,,,plant_horizontal plant_vertical,plant_horizontal: 0.27142726189384914 plant_vertical: 0.38454487120726005 background: 0.3440278668988908,plant_horizontal: 0.4137786472889883 plant_vertical: 0.5862213527110117,0.89533203125,plant_horizontal:0.7424088541666667 plant_vertical:0.15292317708333333
838,BDL079_Daisy_Walk_RouteP1.mov,838,fixation,13028,434790.0,434923.333333,133.333333,434788.333333,00:07:14.82300,107.9,136.16,-1000.0,-1000.0,,,,,,,,
839,BDL079_Daisy_Walk_RouteP1.mov,839,fixation,13034,435023.333333,435123.333333,100.0,434988.333333,00:07:15.02300,146.36,96.35,-1000.0,-1000.0,,,,,,,,
840,BDL079_Daisy_Walk_RouteP1.mov,840,fixation,13043,435323.333333,435423.333333,100.0,435288.333333,00:07:15.32300,141.44,70.27,-1000.0,-1000.0,,,,,,,,
841,BDL079_Daisy_Walk_RouteP1.mov,841,fixation,13049,435423.333333,435725.0,301.666667,435490.0,00:07:15.52500,124.75,95.56,-1000.0,-1000.0,,,,plant_horizontal plant_vertical,plant_horizontal: 0.4716773602199817 plant_vertical: 0.1684692942254812 background: 0.35985334555453713,plant_horizontal: 0.7368270332187858 plant_vertical: 0.2631729667812142,0.8852766927083333,plant_horizontal:0.8557421875 plant_vertical:0.029537760416666666
842,BDL079_Daisy_Walk_RouteP1.mov,842,fixation,13060,435858.333333,436025.0,166.666667,435856.666667,00:07:15.89200,196.39,116.94,-1000.0,-1000.0,,,,,,,,
843,BDL079_Daisy_Walk_RouteP1.mov,843,fixation,13067,436091.666667,436258.333333,166.666667,436090.0,00:07:16.12500,128.08,143.44,-1000.0,-1000.0,,,,,,,,
844,BDL079_Daisy_Walk_RouteP1.mov,844,fixation,13084,436625.0,436860.0,235.0,436656.666667,00:07:16.69200,196.89,162.32,-1000.0,-1000.0,,,,,,,,
845,BDL079_Daisy_Walk_RouteP1.mov,845,fixation,13097,436893.333333,437460.0,566.666667,437091.666667,00:07:17.12700,120.51,174.3,-1000.0,-1000.0,,,,,,,,
846,BDL079_Daisy_Walk_RouteP1.mov,846,fixation,13113,437460.0,437960.0,500.0,437625.0,00:07:17.66000,115.0,192.5,-1000.0,-1000.0,,,,,,,,
847,BDL079_Daisy_Walk_RouteP1.mov,847,fixation,13128,437993.333333,438428.333333,435.0,438126.666667,00:07:18.16200,88.57,194.22,-1000.0,-1000.0,,,,,,,,
848,BDL079_Daisy_Walk_RouteP1.mov,848,fixation,13139,438428.333333,438728.333333,300.0,438493.333333,00:07:18.52800,120.69,206.93,-1000.0,-1000.0,,,,,,,,
849,BDL079_Daisy_Walk_RouteP1.mov,849,fixation,13145,438728.333333,438828.333333,100.0,438693.333333,00:07:18.72800,103.69,198.99,-1000.0,-1000.0,,,,,,,,
850,BDL079_Daisy_Walk_RouteP1.mov,850,fixation,13150,438828.333333,439061.666667,233.333333,438860.0,00:07:18.89500,71.86,189.48,-1000.0,-1000.0,,,,,,,,
851,BDL079_Daisy_Walk_RouteP1.mov,851,fixation,13155,439061.666667,439161.666667,100.0,439026.666667,00:07:19.06200,305.14,194.67,-1000.0,-1000.0,,,,,,,,
852,BDL079_Daisy_Walk_RouteP1.mov,852,fixation,13165,439396.666667,439496.666667,100.0,439361.666667,00:07:19.39700,156.15,172.13,-1000.0,-1000.0,,,,pavement plant_horizontal plant_horizontal plant_vertical plant_vertical pole sculpture sky sky sky sky sky,sky: 0.09423779475257389 plant_vertical: 0.9038525406841581 background: 0.0019096645632680172,sky: 0.09441810165543632 plant_vertical: 0.9055818983445637,0.9668359375,pole:0.004951171875 pavement:0.13079752604166667 plant_horizontal:0.437822265625 sculpture:0.017897135416666668 sky:0.0455078125 plant_vertical:0.356396484375
853,BDL079_Daisy_Walk_RouteP1.mov,853,fixation,13175,439696.666667,439863.333333,166.666667,439695.0,00:07:19.73000,257.14,209.45,-1000.0,-1000.0,,,,,,,,
854,BDL079_Daisy_Walk_RouteP1.mov,854,fixation,13185,439963.333333,440230.0,266.666667,440028.333333,00:07:20.06300,207.65,212.46,-1000.0,-1000.0,,,,,,,,
855,BDL079_Daisy_Walk_RouteP1.mov,855,fixation,13217,440831.666667,441531.666667,700.0,441096.666667,00:07:21.13200,199.34,207.35,-1000.0,-1000.0,,,,building pavement person plant_horizontal plant_horizontal plant_vertical plant_vertical sculpture sky sky,plant_vertical: 1.0 background: 0.0,plant_vertical: 1.0,0.979150390625,building:0.19205403645833333 person:0.06252278645833333 plant_horizontal:0.05511393229166667 sculpture:0.020673828125 pavement:0.38658528645833334 plant_vertical:0.24194010416666667 sky:0.022490234375
856,BDL079_Daisy_Walk_RouteP1.mov,856,fixation,13233,441598.333333,441798.333333,200.0,441630.0,00:07:21.66500,161.0,192.78,-1000.0,-1000.0,,,,,,,,
857,BDL079_Daisy_Walk_RouteP1.mov,857,fixation,13242,441898.333333,442100.0,201.666667,441930.0,00:07:21.96500,319.64,190.77,-1000.0,-1000.0,,,,,,,,
858,BDL079_Daisy_Walk_RouteP1.mov,858,fixation,13247,442100.0,442233.333333,133.333333,442098.333333,00:07:22.13300,39.63,198.33,-1000.0,-1000.0,,,,,,,,
859,BDL079_Daisy_Walk_RouteP1.mov,859,fixation,13255,442366.666667,442533.333333,166.666667,442365.0,00:07:22.40000,308.87,193.81,-1000.0,-1000.0,,,,,,,,
860,BDL079_Daisy_Walk_RouteP1.mov,860,fixation,13259,442533.333333,442633.333333,100.0,442498.333333,00:07:22.53300,62.65,137.36,-1000.0,-1000.0,,,,,,,,
861,BDL079_Daisy_Walk_RouteP1.mov,861,fixation,13264,442666.666667,442833.333333,166.666667,442665.0,00:07:22.70000,59.72,172.15,-1000.0,-1000.0,,,,,,,,
862,BDL079_Daisy_Walk_RouteP1.mov,862,fixation,13271,442833.333333,443100.0,266.666667,442898.333333,00:07:22.93300,304.88,194.88,-1000.0,-1000.0,,,,,,,,
863,BDL079_Daisy_Walk_RouteP1.mov,863,fixation,13308,444168.333333,444268.333333,100.0,444133.333333,00:07:24.16800,199.92,156.67,-1000.0,-1000.0,,,,building building pavement plant_horizontal plant_vertical pole sculpture sculpture sign sky sky,sculpture: 0.026097867001254705 plant_horizontal: 0.013467168548724383 building: 0.2522793810121288 pole: 0.053199498117942286 plant_vertical: 0.5115851108322877 sky: 0.12697616060225847 background: 0.016394813885403595,sculpture: 0.02653286844119398 plant_horizontal: 0.013691640445616124 building: 0.2564843949315418 pole: 0.05408623182243388 plant_vertical: 0.520112254443405 sky: 0.12909260991580918,0.9899479166666667,sculpture:0.0019694010416666666 plant_horizontal:0.31249674479166667 pavement:0.2808756510416667 building:0.08269856770833334 pole:0.002447916666666667 plant_vertical:0.282099609375 sky:0.042109375 sign:0.002705078125
864,BDL079_Daisy_Walk_RouteP1.mov,864,fixation,13317,444335.0,444670.0,335.0,444433.333333,00:07:24.46800,136.09,161.18,-1000.0,-1000.0,,,,,,,,
865,BDL079_Daisy_Walk_RouteP1.mov,865,fixation,13339,444803.333333,445703.333333,900.0,445168.333333,00:07:25.20300,186.47,176.66,-1000.0,-1000.0,,,,building building pavement person person plant_horizontal plant_vertical sculpture sign sky,plant_horizontal: 0.1105159792894126 plant_vertical: 0.8894840207105874 background: 0.0,plant_horizontal: 0.1105159792894126 plant_vertical: 0.8894840207105874,0.993408203125,sign:0.0030338541666666665 plant_horizontal:0.14257161458333334 sculpture:0.0013248697916666667 pavement:0.41238606770833336 person:0.06548502604166667 sky:0.004869791666666666 building:0.1690625 plant_vertical:0.23551432291666666
866,BDL079_Daisy_Walk_RouteP1.mov,866,fixation,13371,446071.666667,446571.666667,500.0,446236.666667,00:07:26.27200,135.11,126.46,-1000.0,-1000.0,,,,building pavement plant_horizontal plant_horizontal plant_vertical plant_vertical sculpture sky sky,sculpture: 0.18629785675032057 plant_horizontal: 0.03764425718996153 sky: 0.07400622824693168 pavement: 0.010807840263784577 plant_vertical: 0.628594980765708 background: 0.06264883678329364,sculpture: 0.19874926714871996 plant_horizontal: 0.04016025014657026 sky: 0.07895251123705296 pavement: 0.011530193472737933 plant_vertical: 0.6706077779949189,0.9770377604166667,plant_horizontal:0.32191080729166666 sculpture:0.022819010416666667 building:0.05499674479166667 sky:0.033427734375 pavement:0.3731998697916667 plant_vertical:0.17157552083333336
867,BDL079_Daisy_Walk_RouteP1.mov,867,fixation,13382,446638.333333,446738.333333,100.0,446603.333333,00:07:26.63800,201.79,180.56,-1000.0,-1000.0,,,,,,,,
868,BDL079_Daisy_Walk_RouteP1.mov,868,fixation,13393,446938.333333,447138.333333,200.0,446970.0,00:07:27.00500,259.17,232.35,-1000.0,-1000.0,,,,,,,,
869,BDL079_Daisy_Walk_RouteP1.mov,869,fixation,13470,449508.333333,449741.666667,233.333333,449540.0,00:07:29.57500,111.74,179.17,-1000.0,-1000.0,,,,building building building pavement person person person plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical plant_vertical pole sculpture sculpture sky sky sky sky,plant_vertical: 1.0 background: 0.0,plant_vertical: 1.0,0.9818977864583334,person:0.006715494791666667 sculpture:0.005934244791666666 pole:0.01056640625 plant_horizontal:0.2640299479166667 pavement:0.23587565104166666 building:0.04395833333333333 plant_vertical:0.32859700520833335 sky:0.10265625
870,BDL079_Daisy_Walk_RouteP1.mov,870,fixation,13488,449741.666667,450710.0,968.333333,450141.666667,00:07:30.17700,123.9,199.66,-1000.0,-1000.0,,,,,,,,
871,BDL079_Daisy_Walk_RouteP1.mov,871,fixation,13508,450710.0,451043.333333,333.333333,450808.333333,00:07:30.84300,117.13,188.66,-1000.0,-1000.0,,,,,,,,
872,BDL079_Daisy_Walk_RouteP1.mov,872,fixation,13515,451043.333333,451178.333333,135.0,451041.666667,00:07:31.07700,299.79,194.9,-1000.0,-1000.0,,,,,,,,
873,BDL079_Daisy_Walk_RouteP1.mov,873,fixation,13518,451178.333333,451278.333333,100.0,451143.333333,00:07:31.17800,125.72,187.27,-1000.0,-1000.0,,,,,,,,
874,BDL079_Daisy_Walk_RouteP1.mov,874,fixation,13548,451278.333333,453180.0,1901.6666670000002,452143.333333,00:07:32.17800,109.44,191.45,-1000.0,-1000.0,,,,pavement person person plant_horizontal plant_horizontal plant_horizontal plant_vertical sculpture sky sky sky sky,plant_vertical: 1.0 background: 0.0,plant_vertical: 1.0,0.9591243489583333,person:0.018447265625 pavement:0.149033203125 plant_horizontal:0.4004850260416667 plant_vertical:0.3199609375 sculpture:0.02896484375 sky:0.056943359375
875,BDL079_Daisy_Walk_RouteP1.mov,875,fixation,13587,453180.0,453848.333333,668.333333,453445.0,00:07:33.48000,117.75,192.26,-1000.0,-1000.0,,,,building building pavement pavement person person plant_horizontal plant_horizontal plant_vertical pole pole sky sky sky sky sky,plant_horizontal: 0.28373423947062504 plant_vertical: 0.7158186533130645 background: 0.00044710721631047124,plant_horizontal: 0.2838611558418322 plant_vertical: 0.7161388441581679,0.870009765625,person:0.05096354166666667 plant_horizontal:0.42654622395833336 pavement:0.011442057291666667 pole:0.08174153645833333 sky:0.04254231770833333 plant_vertical:0.23627604166666666 building:0.02631510416666667
876,BDL079_Daisy_Walk_RouteP1.mov,876,fixation,13598,453848.333333,453948.333333,100.0,453813.333333,00:07:33.84800,109.25,160.38,-1000.0,-1000.0,,,,,,,,
877,BDL079_Daisy_Walk_RouteP1.mov,877,fixation,13609,454148.333333,454381.666667,233.333333,454180.0,00:07:34.21500,268.34,201.53,-1000.0,-1000.0,,,,,,,,
878,BDL079_Daisy_Walk_RouteP1.mov,878,fixation,13634,455050.0,455150.0,100.0,455015.0,00:07:35.05000,277.28,197.52,-1000.0,-1000.0,,,,pavement plant_horizontal pole,pole: 0.02786689889082409 plant_horizontal: 0.9594829956916308 background: 0.012650105417545146,pole: 0.028223934639309257 plant_horizontal: 0.9717760653606907,0.9865592447916667,pole:0.21820638020833333 pavement:0.010270182291666667 plant_horizontal:0.7580826822916666
